pm2.5,pm10,time
16.2,22.8,14:44:47
16.1,22.8,14:44:48
16.1,23,14:44:49
16.2,23,14:44:50
16.2,22.9,14:44:51
16.3,22.8,14:44:52
16.3,22.8,14:44:53
16.4,22.8,14:44:54
16.5,23.2,14:44:55
16.5,23,14:44:56
16.4,23.1,14:44:57
16.4,23.2,14:44:58
16.5,23.8,14:44:59
16.5,23.8,14:45:00
16.4,22.7,14:45:01
16.5,22,14:45:02
16.5,21.7,14:45:03
16.8,22.1,14:45:04
16.9,22.2,14:45:05
16.8,22.1,14:45:06
17,22.4,14:45:07
16.9,22.2,14:45:08
17,22.3,14:45:09
17.1,21.7,14:45:10
17,21.3,14:45:11
17.1,21.5,14:45:12
17.1,21.2,14:45:13
17.1,21.8,14:45:14
17.2,21.7,14:45:15
17.1,21.5,14:45:16
17.1,21.3,14:45:17
17.2,21.4,14:45:18
17.3,21.4,14:45:19
17.4,21.6,14:45:20
17.3,21.6,14:45:21
17.2,21.5,14:45:22
17.3,21.6,14:45:23
17.2,21.6,14:45:24
17.3,22.1,14:45:25
17.4,22.4,14:45:26
17.4,22.4,14:45:27
17.5,22.3,14:45:28
17.3,21.5,14:45:29
17.5,21.7,14:45:30
17.5,22.1,14:45:31
17.5,22,14:45:32
17.6,23.5,14:45:33
17.4,25.5,14:45:34
17.4,25.1,14:45:35
17.3,25.6,14:45:36
17.3,25.2,14:45:37
17.4,25.4,14:45:38
17.4,25.4,14:45:39
17.2,25.2,14:45:40
17.2,25.4,14:45:41
17,24.9,14:45:42
17.1,25.4,14:45:43
17.2,25.8,14:45:44
17.2,25.9,14:45:45
17.3,26,14:45:46
17.2,25.9,14:45:47
17.2,25.9,14:45:48
17.1,26,14:45:49
17.1,26.2,14:45:50
17.2,26.4,14:45:51
17.1,26.3,14:45:52
17.2,26.7,14:45:53
17.3,26.7,14:45:54
17.2,26,14:45:55
17.2,26,14:45:56
17.4,26.1,14:45:57
17.4,26.5,14:45:58
17.6,26.7,14:45:59
17.5,26.8,14:46:00
17.7,26.7,14:46:01
17.7,27.1,14:46:02
17.7,25.4,14:46:03
17.7,23.5,14:46:04
17.9,23.9,14:46:05
17.9,23.3,14:46:06
17.9,23.4,14:46:07
17.8,24.3,14:46:08
17.8,24.3,14:46:09
17.9,24.5,14:46:10
17.8,24.1,14:46:11
17.9,24,14:46:12
17.9,23.6,14:46:13
17.7,22.6,14:46:14
17.6,22.8,14:46:15
17.5,22.7,14:46:16
17.6,22.6,14:46:17
17.6,23.5,14:46:18
17.7,23.7,14:46:19
17.6,23.3,14:46:20
17.6,23.2,14:46:21
17.7,24.1,14:46:22
17.7,23.8,14:46:23
17.7,23.7,14:46:24
17.8,24,14:46:25
17.7,24.3,14:46:26
17.7,24.3,14:46:27
17.6,24,14:46:28
17.6,24.3,14:46:29
17.5,23.9,14:46:30
17.4,23.9,14:46:31
17.3,23.5,14:46:32
17.4,24.2,14:46:33
17.4,23.9,14:46:34
17.3,23.7,14:46:35
17.3,23.7,14:46:36
17.3,23.5,14:46:37
17.5,23.1,14:46:38
17.5,23.2,14:46:39
17.5,23.1,14:46:40
17.6,23.3,14:46:41
17.6,23.8,14:46:42
17.6,23.8,14:46:43
17.6,24.2,14:46:44
17.8,24.1,14:46:45
17.7,24.2,14:46:46
17.7,24.2,14:46:47
17.6,23.1,14:46:48
17.5,22.6,14:46:49
17.5,22.6,14:46:50
17.4,23.2,14:46:51
17.4,22.7,14:46:52
17.6,23.6,14:46:53
17.4,24.8,14:46:54
17.3,24.5,14:46:55
17.3,24.8,14:46:56
17.2,25.5,14:46:57
17.2,26,14:46:58
17.3,25.8,14:46:59
17.4,26.3,14:47:00
17.4,26.2,14:47:01
17.7,26.4,14:47:02
17.6,25.5,14:47:03
17.6,25.4,14:47:04
17.6,25.4,14:47:05
17.6,25.5,14:47:06
17.8,25.7,14:47:07
17.8,25.4,14:47:08
17.8,25.2,14:47:09
17.8,25.3,14:47:10
17.8,25.8,14:47:11
18,25.6,14:47:12
18,25.4,14:47:13
18,25.2,14:47:14
18,25.1,14:47:15
18,25,14:47:16
18.1,25.2,14:47:17
18.2,25.4,14:47:18
18.1,25.4,14:47:19
18.1,25.3,14:47:20
18.3,24.8,14:47:22
18.3,24.5,14:47:22
18.1,23.6,14:47:23
18,22.2,14:47:25
18.1,22.2,14:47:25
18.3,22.4,14:47:26
18.5,21.9,14:47:28
18.9,22.9,14:47:28
18.8,22.9,14:47:29
18.8,22.7,14:47:31
18.8,22.6,14:47:31
18.7,22.5,14:47:32
18.7,22.5,14:47:34
18.8,22.7,14:47:34
18.9,23.4,14:47:35
19.9,44.9,14:47:36
19.8,45.9,14:47:37
19.7,45.6,14:47:38
19.8,45.9,14:47:39
19.8,46.9,14:47:40
19.9,47.5,14:47:41
19.9,47.8,14:47:42
19.9,48.3,14:47:44
19.9,48.3,14:47:44
19.8,48.2,14:47:45
20,48.7,14:47:47
19.9,48.8,14:47:47
19.8,49.5,14:47:48
20,50.1,14:47:50
20.1,56.2,14:47:50
19.9,56.9,14:47:51
19.7,56.7,14:47:53
19.7,56.7,14:47:53
19.6,56.7,14:47:54
19.8,69.9,14:47:56
19.7,69.7,14:47:56
19.7,70.3,14:47:57
19.2,68.7,14:47:59
19.3,69.9,14:47:59
19.1,69.6,14:48:00
19.1,70.7,14:48:02
19,75,14:48:02
19,75.1,14:48:03
18.8,74.8,14:48:05
18.9,74.4,14:48:05
17.9,54,14:48:06
17.9,52.7,14:48:08
17.8,52.9,14:48:09
17.8,52.7,14:48:09
17.6,52.3,14:48:11
17.4,51.1,14:48:12
17.4,50.6,14:48:12
17.2,50.2,14:48:14
17.1,50,14:48:15
17.1,49.8,14:48:15
17,49.3,14:48:17
16.9,49.4,14:48:18
16.8,48.4,14:48:18
16.7,48.1,14:48:20
16.6,42.3,14:48:21
16.6,42,14:48:21
16.7,42.2,14:48:23
16.6,42.2,14:48:24
16.8,42.5,14:48:24
16.4,28.9,14:48:26
16.3,28.4,14:48:27
16.2,27.4,14:48:27
16.3,28.4,14:48:29
16.2,27.9,14:48:30
16.3,28.2,14:48:30
16.3,27.3,14:48:31
16.3,23.2,14:48:33
16.3,24.2,14:48:34
16.4,24.3,14:48:34
16.3,24.5,14:48:36
16.4,27,14:48:37
16.4,31.2,14:48:37
16.4,31.5,14:48:39
16.3,31.2,14:48:40
16.4,30.9,14:48:40
16.5,31,14:48:42
16.5,30.9,14:48:43
16.6,31.7,14:48:43
16.7,32.1,14:48:45
16.9,32.5,14:48:46
16.9,32.5,14:48:46
16.9,32.4,14:48:48
17.1,32.5,14:48:49
17.2,32.8,14:48:49
17.4,32.9,14:48:51
17.7,32.5,14:48:52
17.6,32.4,14:48:52
17.8,32.6,14:48:54
17.7,33.2,14:48:55
17.8,33.7,14:48:56
18.1,34.7,14:48:57
18.1,34.9,14:48:58
18,33.8,14:48:59
18,33.1,14:49:00
17.9,32.8,14:49:01
17.8,32.3,14:49:02
17.7,32.1,14:49:03
17.6,31,14:49:04
17.5,30.9,14:49:05
17.4,32.3,14:49:06
17.2,28.8,14:49:07
17,24.7,14:49:08
17,24.2,14:49:09
16.9,24,14:49:10
17.1,24.1,14:49:11
17,23.9,14:49:12
17,24,14:49:13
17,23.6,14:49:14
17.1,23.4,14:49:15
17,23.2,14:49:16
17,23.2,14:49:17
16.9,22.8,14:49:18
17,23.1,14:49:19
16.9,23,14:49:20
16.6,22.3,14:49:21
16.5,22.2,14:49:22
16.7,22.7,14:49:23
16.5,22.4,14:49:24
16.6,21.8,14:49:25
16.6,21.4,14:49:26
16.4,20.5,14:49:27
16.4,20.3,14:49:28
16.3,20.4,14:49:29
16.4,20.4,14:49:30
16.4,20.6,14:49:31
16.5,20.6,14:49:32
16.5,20.9,14:49:33
16.5,21.1,14:49:34
16.7,21.3,14:49:35
16.6,19.1,14:49:36
16.6,19.3,14:49:37
16.6,19.2,14:49:38
16.6,19.2,14:49:39
16.7,19.5,14:49:40
16.4,19.5,14:49:41
16.4,20.3,14:49:42
16.5,20.3,14:49:43
16.3,20.1,14:49:44
16.2,20.1,14:49:45
16.2,20.1,14:49:46
16.4,20.6,14:49:47
16.5,21.3,14:49:48
16.4,21.3,14:49:49
16.4,21.2,14:49:50
16.5,21.5,14:49:51
16.5,21.4,14:49:52
16.2,21,14:49:53
16.2,21.1,14:49:54
16.2,21.2,14:49:55
16.1,21.3,14:49:56
16,21.1,14:49:57
16.1,21.2,14:49:58
16,22.2,14:49:59
15.9,22.1,14:50:00
15.7,21.9,14:50:01
15.5,21.8,14:50:02
15.5,21.5,14:50:03
15.5,21.5,14:50:04
15.4,21.6,14:50:05
15.5,22,14:50:06
15.4,21.6,14:50:07
15.5,22.4,14:50:08
15.4,22.4,14:50:09
15.3,22.3,14:50:10
15.2,21.7,14:50:11
15.1,21,14:50:12
15,20.9,14:50:13
15,20.9,14:50:14
14.7,20.6,14:50:15
14.5,20.2,14:50:16
14.2,20.3,14:50:17
14,19.8,14:50:18
13.9,19.5,14:50:19
13.8,19.3,14:50:20
13.6,19.2,14:50:21
13.4,19,14:50:22
13.2,19.4,14:50:23
13,19,14:50:24
12.9,19.1,14:50:25
12.7,18.9,14:50:26
12.7,19,14:50:27
12.5,18.8,14:50:28
12.5,17.9,14:50:29
12.4,18.1,14:50:30
12.4,18.1,14:50:31
12.4,18.2,14:50:32
12.4,18.2,14:50:33
12.4,18.6,14:50:34
12.3,18.5,14:50:35
12,18.3,14:50:36
11.9,18.2,14:50:37
11.8,17.4,14:50:38
11.7,17.2,14:50:39
11.7,18,14:50:40
11.6,18.1,14:50:41
12.6,19.8,14:50:42
14.5,22.1,14:50:43
15.7,24,14:50:44
16.9,26.3,14:50:45
18.1,29.3,14:50:46
19.6,32,14:50:47
20.6,33,14:50:48
21.5,34.3,14:50:49
22.4,35.5,14:50:50
22.6,36,14:50:51
22.9,36.6,14:50:52
23.4,36.9,14:50:53
23.7,37.5,14:50:54
23.7,37.7,14:50:55
23.8,38.4,14:50:56
23.9,38.3,14:50:57
24.3,39.2,14:50:58
24.7,39.8,14:50:59
24.8,40.4,14:51:00
25,40.6,14:51:01
25.2,41,14:51:02
25.8,41.9,14:51:03
26.5,42.7,14:51:04
31.9,52,14:51:05
37,61.1,14:51:06
40.7,66.8,14:51:07
42.9,71.5,14:51:08
45.2,75.7,14:51:09
48,78.3,14:51:10
56,92.1,14:51:11
63.4,104.2,14:51:12
67.5,112,14:51:13
71.2,118.8,14:51:14
75.6,125.4,14:51:15
79.2,131.6,14:51:16
83.7,139.9,14:51:17
84.1,140.8,14:51:18
84.8,141.2,14:51:19
85.2,141.3,14:51:20
85.4,141.3,14:51:21
85.4,141.4,14:51:22
85.2,141.1,14:51:23
85.5,141,14:51:24
86,141.4,14:51:25
91.2,154.1,14:51:26
106.8,195,14:51:27
114.6,208.9,14:51:28
114.9,209.5,14:51:29
115.3,209.3,14:51:30
116,211.8,14:51:31
118.4,215.3,14:51:32
119.6,216.8,14:51:33
120.2,218.2,14:51:34
115.3,209.8,14:51:35
110.5,201.2,14:51:36
107.4,196.7,14:51:37
105.7,192.6,14:51:38
103.8,189.4,14:51:39
101.6,186.4,14:51:40
93.9,173.1,14:51:41
85.7,159.6,14:51:42
80.1,150.1,14:51:43
76,143.8,14:51:44
75.5,144.8,14:51:45
74.3,142.8,14:51:46
69.7,132.8,14:51:47
68.7,131.4,14:51:48
67.3,130,14:51:49
66.3,129.1,14:51:50
66,128.7,14:51:51
66,128.3,14:51:52
65.9,128.4,14:51:53
65.7,128.7,14:51:54
65.6,129.2,14:51:55
60.5,116.1,14:51:56
45.1,75.7,14:51:57
37,61.2,14:51:58
36.6,61.3,14:51:59
36.2,60.7,14:52:00
35.5,58.8,14:52:01
33,54.9,14:52:02
31.5,52.8,14:52:03
30.4,50.4,14:52:04
30.4,50.5,14:52:05
30.5,50.4,14:52:06
30.3,49.7,14:52:07
30.2,49.5,14:52:08
30.1,49.1,14:52:09
29.9,50.3,14:52:10
29.9,50.5,14:52:11
29.7,50.8,14:52:12
29.8,51.8,14:52:13
29,49.5,14:52:14
24.3,41.4,14:52:15
20.9,34.5,14:52:16
19.8,34.3,14:52:17
19.6,35.2,14:52:18
19.7,35.9,14:52:19
19.9,36.5,14:52:20
20.1,37.3,14:52:21
20.1,37.1,14:52:22
20.3,37.7,14:52:23
20.2,37.2,14:52:24
20.2,37,14:52:25
20.3,37.2,14:52:26
20.5,37.6,14:52:27
20.6,38.8,14:52:28
20.8,39.7,14:52:29
21.1,40.8,14:52:30
21.2,41,14:52:31
21.5,43.1,14:52:32
21.6,44.5,14:52:33
22,45.5,14:52:34
21.8,45.5,14:52:35
22,47.3,14:52:36
21.9,49.3,14:52:37
22.1,50.2,14:52:38
22.2,50.6,14:52:39
22.2,49.4,14:52:40
22.2,51.7,14:52:41
22.3,51.7,14:52:42
22.3,51.2,14:52:43
22.5,51.9,14:52:44
22.5,51,14:52:45
22.7,51.7,14:52:46
22.6,50.6,14:52:47
22.6,49.8,14:52:48
22.7,50.5,14:52:49
22.7,51.1,14:52:50
22.8,51.9,14:52:51
22.8,52.4,14:52:52
22.5,51.7,14:52:53
22.7,53,14:52:54
22.8,53.7,14:52:55
22.8,53.5,14:52:56
22.6,52.9,14:52:57
22.5,52,14:52:58
22.3,50,14:52:59
22.2,50.4,14:53:00
22.2,50.3,14:53:01
21.8,48.5,14:53:02
21.7,47.1,14:53:03
21.2,45.9,14:53:04
21,45.9,14:53:05
20.7,43.9,14:53:06
20.5,41.7,14:53:07
20.2,40.7,14:53:08
20,40,14:53:09
19.6,39.2,14:53:10
19.4,36.8,14:53:11
19.3,36,14:53:12
19,35.1,14:53:13
18.8,35.2,14:53:14
18.6,34.4,14:53:15
18.3,33.5,14:53:16
18.2,33.1,14:53:17
17.9,32.4,14:53:18
17.6,31.1,14:53:19
17.4,29.7,14:53:20
17.1,28,14:53:21
17,27.5,14:53:22
17,27.1,14:53:23
16.9,26.3,14:53:24
16.5,24.5,14:53:25
16.4,24.7,14:53:26
16.3,24.4,14:53:27
16.1,24.1,14:53:28
16,23.8,14:53:29
15.8,22.2,14:53:30
15.7,21.4,14:53:31
15.6,21.1,14:53:32
15.7,20.9,14:53:33
15.6,20.9,14:53:34
15.5,20.3,14:53:35
15.5,20.5,14:53:36
15.5,20.4,14:53:37
15.5,20.3,14:53:38
15.5,20.4,14:53:39
15.5,20.7,14:53:40
15.7,20.8,14:53:41
15.7,21.1,14:53:42
15.8,22.3,14:53:43
15.8,21.5,14:53:44
15.9,21.7,14:53:45
16,22.1,14:53:46
16,22.3,14:53:47
16.1,22.2,14:53:48
16.1,21.7,14:53:49
16.1,21.7,14:53:50
16.1,21.8,14:53:51
16.1,23.2,14:53:52
16.1,23.6,14:53:53
16.2,23.3,14:53:54
16.3,23.6,14:53:55
16.2,23,14:53:56
16.3,23.2,14:53:57
16.3,23,14:53:58
16.4,23.2,14:53:59
16.5,23.5,14:54:00
16.4,23.8,14:54:01
16.4,23.8,14:54:02
16.4,24.2,14:54:03
16.5,24.7,14:54:04
16.7,24.6,14:54:05
16.6,24.1,14:54:06
16.6,24,14:54:07
16.5,23.9,14:54:08
16.4,24,14:54:09
16.5,23.8,14:54:10
16.4,23.4,14:54:11
16.3,24,14:54:13
16.2,22.7,14:54:13
16.1,24.2,14:54:14
16,24.1,14:54:16
16,23.9,14:54:16
16.1,24.1,14:54:17
16.2,25,14:54:19
16.1,24.9,14:54:19
16.2,25,14:54:20
16.2,24.8,14:54:22
16.2,23.4,14:54:22
16.2,23.4,14:54:23
16,23.2,14:54:25
16,23.6,14:54:25
16.1,23.6,14:54:26
16,23.5,14:54:27
16.1,24.5,14:54:28
16.2,24.4,14:54:29
16.2,24.2,14:54:30
16.3,24.2,14:54:31
16.3,24.1,14:54:32
16.3,23.8,14:54:33
16.3,23.3,14:54:34
16.2,23.1,14:54:35
16.3,24.8,14:54:36
16.5,25.2,14:54:38
16.5,25.3,14:54:38
16.6,25.1,14:54:39
16.7,25.2,14:54:41
16.7,24.9,14:54:41
16.7,24.9,14:54:42
17,25.6,14:54:44
17.1,24.3,14:54:44
17.3,25,14:54:45
17.4,25,14:54:47
17.4,24.8,14:54:47
17.4,24,14:54:48
17.5,24.3,14:54:50
17.6,25.7,14:54:50
17.6,25.8,14:54:51
17.6,26.5,14:54:53
17.7,26.2,14:54:53
17.8,26.3,14:54:54
17.9,25.7,14:54:56
17.9,25.6,14:54:56
17.9,25.7,14:54:57
17.9,24.8,14:54:59
18,24.8,14:55:00
17.9,24.8,14:55:00
17.8,24.8,14:55:02
17.9,25.2,14:55:03
17.9,25,14:55:03
17.9,25.3,14:55:05
17.9,25.8,14:55:06
17.8,24.1,14:55:06
17.8,23.9,14:55:08
17.9,24,14:55:09
17.9,24.4,14:55:09
17.8,24.2,14:55:11
17.8,24.7,14:55:12
17.9,23.9,14:55:12
17.7,23.4,14:55:13
17.8,23.3,14:55:15
17.7,22.6,14:55:16
17.9,23.4,14:55:16
18,23.5,14:55:18
18.1,23.8,14:55:19
18,23.6,14:55:19
18.1,22.3,14:55:21
18.8,22.8,14:55:22
19.5,22.8,14:55:22
19.6,22.8,14:55:24
19.5,22.5,14:55:25
19.4,22.6,14:55:25
19.6,22.7,14:55:27
19.8,23,14:55:28
19.8,23.2,14:55:28
19.8,23.2,14:55:30
20,23.4,14:55:31
20.4,24,14:55:31
20.3,23.8,14:55:33
20.2,26.1,14:55:34
20.3,25.7,14:55:35
20.3,25.3,14:55:36
20.3,25.5,14:55:37
20.2,25.6,14:55:38
20,25.8,14:55:39
19.9,25.4,14:55:40
20,25.7,14:55:41
20,25.9,14:55:42
20.1,26,14:55:43
20.2,25.9,14:55:44
20.1,25.9,14:55:45
20,25.8,14:55:46
19.9,26.8,14:55:47
20,28,14:55:48
20.1,28,14:55:49
20.2,28.3,14:55:50
20.3,29.8,14:55:51
19.8,29.7,14:55:52
19.4,30.3,14:55:53
19.7,31,14:55:54
20.2,32.7,14:55:55
20.6,33.5,14:55:56
21,34.8,14:55:57
21.6,36.5,14:55:58
21.9,37.2,14:55:59
22.5,38.7,14:56:00
22.9,39.6,14:56:01
23.4,41.2,14:56:02
24,42.4,14:56:03
24.8,42.2,14:56:04
25,42.4,14:56:05
25,42.5,14:56:06
25.6,43.8,14:56:07
26.9,47.5,14:56:08
28.4,51.4,14:56:09
29.9,56.4,14:56:10
31.4,60.7,14:56:11
32.7,63.5,14:56:12
33.8,66,14:56:13
35.1,70,14:56:14
36.5,75.2,14:56:15
38.1,80.2,14:56:16
39.6,83.3,14:56:17
40.2,84,14:56:18
40.8,85.6,14:56:19
41.8,88.6,14:56:20
42.8,91.2,14:56:21
43.4,92.3,14:56:22
43,91.6,14:56:23
42.7,91.6,14:56:24
42.2,90.4,14:56:25
41.9,90,14:56:26
42.3,91.4,14:56:27
42.7,92.6,14:56:28
43.2,94.4,14:56:29
43.7,95.3,14:56:30
45,100.1,14:56:31
45.6,101.5,14:56:32
46.4,104.7,14:56:33
46.3,104,14:56:34
46.9,106.7,14:56:35
47.7,109,14:56:36
48,109.6,14:56:37
47.7,108,14:56:38
47.2,106.2,14:56:39
46.6,103.6,14:56:40
46.2,102.1,14:56:41
45.9,101.2,14:56:42
45.2,100.2,14:56:43
44,96.6,14:56:44
42.9,92.4,14:56:45
41.7,88.4,14:56:46
40.6,84.5,14:56:47
40.1,83.8,14:56:48
39.7,82.7,14:56:49
38.8,81.7,14:56:50
37.9,78.4,14:56:51
37.3,77.4,14:56:52
37.7,77.6,14:56:53
37.6,76.9,14:56:54
37.7,76.8,14:56:55
37.6,76.3,14:56:56
36.6,73.5,14:56:57
35.4,70.1,14:56:58
34.5,67.6,14:56:59
33.4,65.5,14:57:00
31.7,60.3,14:57:01
30.3,56.9,14:57:02
28.9,52.4,14:57:03
28.2,51,14:57:04
27.5,48.3,14:57:05
26.7,47,14:57:06
25.9,46.3,14:57:07
25,44.4,14:57:08
24.1,41.8,14:57:09
23,39.5,14:57:10
21.9,36.6,14:57:11
20.9,35.1,14:57:12
20.3,33.5,14:57:13
20,33.5,14:57:14
19.7,32.9,14:57:15
19.4,32.2,14:57:16
18.9,31.3,14:57:17
18.5,30.3,14:57:18
18.1,29.5,14:57:19
17.9,27.4,14:57:20
17.6,26.7,14:57:21
17.5,26.2,14:57:22
17,26.8,14:57:23
17.1,28,14:57:24
17.1,27.8,14:57:25
17,27.9,14:57:26
17,28.5,14:57:27
17,28.6,14:57:28
17,28.7,14:57:29
16.9,29,14:57:30
16.9,28.4,14:57:31
16.8,28.6,14:57:32
16.9,29,14:57:33
16.9,29.5,14:57:34
16.9,29.3,14:57:35
16.9,29.8,14:57:36
16.9,29.6,14:57:37
17,30,14:57:38
17.1,30,14:57:39
17.2,30.3,14:57:40
17.2,30.3,14:57:41
17.2,29.3,14:57:42
17.2,29.3,14:57:43
17.2,29.7,14:57:44
17.3,29.5,14:57:45
17.3,30.6,14:57:46
17.4,31.1,14:57:47
17.4,31.2,14:57:48
17.5,31.9,14:57:49
17.4,31.8,14:57:50
17.4,32,14:57:51
17.6,32.6,14:57:52
17.6,31.4,14:57:53
17.7,31,14:57:54
17.6,31.2,14:57:55
17.8,31.4,14:57:56
17.8,31.3,14:57:57
17.9,31.5,14:57:58
17.9,31.4,14:57:59
17.9,31.4,14:58:00
17.9,31.6,14:58:01
17.9,31.4,14:58:02
17.9,31.2,14:58:03
17.7,30.7,14:58:04
17.7,30.9,14:58:05
17.7,29.6,14:58:06
17.4,28.5,14:58:07
17.4,28.6,14:58:08
17.3,28.6,14:58:09
17.1,28.2,14:58:10
17.2,28.2,14:58:11
17.1,28.8,14:58:12
17.2,29.2,14:58:13
17.3,28.9,14:58:14
17.1,28.6,14:58:15
17.1,27.4,14:58:16
17,26.9,14:58:17
16.9,26.6,14:58:18
16.9,26,14:58:19
16.9,26.2,14:58:20
16.7,25.8,14:58:21
16.3,24.9,14:58:22
16.1,24.5,14:58:23
15.8,23.6,14:58:24
15.8,23.4,14:58:25
15.6,24,14:58:26
15.4,23.5,14:58:27
15.3,23.5,14:58:28
15.2,23.1,14:58:29
15.1,22.1,14:58:30
15,21.7,14:58:31
15,21.8,14:58:32
14.7,21.4,14:58:33
14.7,21.2,14:58:34
14.5,21.3,14:58:35
14.4,21.2,14:58:36
14.4,21,14:58:37
14.3,20.2,14:58:38
14.5,21.6,14:58:39
14.6,21.6,14:58:40
14.3,21.7,14:58:41
14.2,20.9,14:58:42
14.1,20.4,14:58:43
13.9,19.8,14:58:44
13.9,19.8,14:58:45
13.9,19.5,14:58:46
14,19.4,14:58:47
13.8,19.2,14:58:48
13.7,18.8,14:58:49
13.8,18.6,14:58:50
13.8,18.5,14:58:51
13.9,18.5,14:58:52
14.1,18.6,14:58:53
14.2,18.8,14:58:54
14.1,18.6,14:58:55
14.2,17.9,14:58:56
14.2,19.5,14:58:57
14.3,19.8,14:58:58
14.3,19.8,14:58:59
14.4,19.9,14:59:00
14.5,20.3,14:59:01
14.5,19.8,14:59:02
14.5,19.7,14:59:03
14.6,19.8,14:59:04
14.6,19.2,14:59:05
14.6,19.9,14:59:06
14.6,19.9,14:59:07
14.6,19.8,14:59:08
14.4,18.5,14:59:09
14.3,18.8,14:59:10
14.4,19,14:59:11
14.6,19.3,14:59:12
14.6,19.2,14:59:13
14.6,19.1,14:59:14
14.6,20.2,14:59:15
14.5,20.1,14:59:16
14.3,19.7,14:59:17
14.4,20,14:59:18
14.5,20.1,14:59:19
14.5,20.1,14:59:20
14.3,19.9,14:59:21
14.3,20,14:59:22
14.3,19.8,14:59:23
14.3,21.9,14:59:24
14.4,22.1,14:59:25
14.6,22.7,14:59:26
14.6,21.2,14:59:27
14.6,20.7,14:59:28
14.5,20.9,14:59:29
14.7,21.4,14:59:30
14.6,21.4,14:59:31
14.6,21.7,14:59:32
14.6,21.8,14:59:33
14.5,21.6,14:59:34
14.6,22.5,14:59:35
14.5,21.6,14:59:36
14.4,21.5,14:59:37
14.4,21.9,14:59:38
14.5,21.9,14:59:39
14.6,21.5,14:59:40
14.5,20.9,14:59:41
14.3,20.5,14:59:42
14.4,21,14:59:43
14.4,21.1,14:59:44
14.4,20.1,14:59:45
14.4,20.1,14:59:46
14.5,20.8,14:59:47
14.5,20.7,14:59:48
14.4,20.8,14:59:49
14.4,20.8,14:59:50
14.5,21.1,14:59:51
14.5,21.5,14:59:52
14.4,21.5,14:59:53
14.3,19.3,14:59:54
14.2,19.2,14:59:55
14,18.2,14:59:56
14.1,18.2,14:59:57
14.1,18.5,14:59:58
14.1,18.3,14:59:59
13.9,17.8,15:00:00
13.9,17.3,15:00:01
13.9,17,15:00:02
13.9,17.4,15:00:03
13.8,17.3,15:00:04
13.9,16.6,15:00:05
13.9,16.9,15:00:06
13.9,16.9,15:00:07
13.9,16.6,15:00:08
13.8,16.4,15:00:09
13.8,16.3,15:00:10
13.8,16.8,15:00:11
13.9,17.1,15:00:12
13.7,16.6,15:00:13
13.7,16.7,15:00:14
13.6,16.6,15:00:15
13.7,16.7,15:00:16
13.5,16.1,15:00:17
13.6,16.2,15:00:18
13.5,16.2,15:00:19
13.4,16,15:00:20
13.3,15.7,15:00:21
13.3,16,15:00:22
13.5,16.3,15:00:23
13.5,16.4,15:00:24
13.6,16.4,15:00:25
13.6,16.5,15:00:26
13.5,16.5,15:00:27
13.5,16.4,15:00:28
13.6,16.6,15:00:29
13.7,16.6,15:00:30
13.6,16.7,15:00:31
13.6,16.8,15:00:32
13.6,16.3,15:00:33
13.7,17.4,15:00:34
13.7,17.9,15:00:35
13.7,17.5,15:00:36
13.7,17.4,15:00:37
13.7,17.4,15:00:38
13.7,17.5,15:00:39
13.7,17.5,15:00:40
13.7,17.5,15:00:41
13.7,17.3,15:00:42
13.8,18.5,15:00:43
13.8,18.4,15:00:44
13.8,18.4,15:00:45
13.7,18.5,15:00:46
13.8,18.5,15:00:48
13.7,18.3,15:00:48
13.9,18.3,15:00:49
14,18.4,15:00:51
14,18.3,15:00:51
13.9,17.6,15:00:52
13.9,17.4,15:00:54
13.8,17.3,15:00:54
13.8,17.8,15:00:55
13.7,17.6,15:00:57
13.7,17.6,15:00:57
13.7,17.6,15:00:58
13.6,17.5,15:01:00
13.7,17.6,15:01:00
13.7,17.6,15:01:01
13.7,17.5,15:01:03
13.7,17.5,15:01:03
13.7,16.5,15:01:04
13.6,16.1,15:01:06
13.8,16.2,15:01:06
13.7,16.7,15:01:07
13.9,16.9,15:01:09
14,17.6,15:01:09
14,18.2,15:01:10
14,17.8,15:01:11
14.1,18.1,15:01:13
14,17,15:01:13
14,17,15:01:14
14,16.9,15:01:16
14.1,17,15:01:16
14.2,17.2,15:01:17
14.2,17.1,15:01:19
14.2,17.7,15:01:19
14.2,17.8,15:01:20
14.2,18,15:01:22
14.2,19.2,15:01:22
14.2,19.9,15:01:23
14.3,20.1,15:01:25
14.3,19.8,15:01:25
14.4,20.2,15:01:26
14.5,21.3,15:01:28
14.4,21.1,15:01:28
14.4,21,15:01:29
14.5,21.2,15:01:31
14.5,21.1,15:01:32
14.5,21.1,15:01:32
14.5,21.3,15:01:34
14.5,21.5,15:01:35
14.6,22.4,15:01:35
14.4,22.2,15:01:37
14.5,22,15:01:38
14.5,22.2,15:01:38
14.5,21.7,15:01:40
14.7,22.3,15:01:41
14.8,23.2,15:01:41
14.8,23,15:01:43
14.9,23.1,15:01:44
15,23.4,15:01:44
15,23.7,15:01:46
15.2,24.2,15:01:47
15.1,24.9,15:01:47
15.2,25.4,15:01:49
15.2,25,15:01:50
15.2,24.9,15:01:50
15.3,25.5,15:01:52
15.5,24.8,15:01:53
15.5,24.3,15:01:53
15.5,24.6,15:01:55
15.4,24.3,15:01:56
15.3,24.3,15:01:57
