pm2.5,pm10,time
11.7,21.6,16:01:24
11.6,21.5,16:01:25
11.6,21.5,16:01:26
11.4,20.4,16:01:27
11.5,21.6,16:01:28
11.5,21.3,16:01:29
11.4,21.2,16:01:30
11,18.3,16:01:31
11,18.3,16:01:32
11,18,16:01:33
11,18,16:01:34
11,17.7,16:01:35
10.9,17.8,16:01:36
11,17.9,16:01:37
11,18,16:01:38
10.6,17.2,16:01:39
10.7,17.3,16:01:40
10.8,17.5,16:01:41
10.7,17.5,16:01:42
10.7,17.1,16:01:43
10.7,17.3,16:01:44
10.6,16.3,16:01:45
10.8,17.7,16:01:46
10.9,18.4,16:01:47
11,18.7,16:01:48
10.8,17.7,16:01:49
11,18,16:01:50
11.1,19.1,16:01:51
11.2,19.1,16:01:52
11.1,18.7,16:01:53
11,19.2,16:01:54
11.1,19,16:01:55
11.2,19.2,16:01:56
11.3,19.3,16:01:57
11.3,18.1,16:01:58
11.2,18,16:01:59
11.2,18,16:02:00
11.3,17.9,16:02:01
11.2,18,16:02:02
11.1,17.8,16:02:03
11,17.9,16:02:04
11,18.1,16:02:05
11,17.9,16:02:06
11.1,18,16:02:07
11.1,18.5,16:02:08
11.2,18.9,16:02:09
11.1,19.3,16:02:10
11.1,19.6,16:02:11
11.2,20,16:02:12
11.3,20,16:02:13
11.2,19.3,16:02:14
11.2,19.5,16:02:15
11.1,17.9,16:02:16
11.1,16.8,16:02:17
10.9,16.3,16:02:18
11,16.4,16:02:19
10.9,15.9,16:02:20
10.9,15.2,16:02:21
11,15.8,16:02:22
10.9,15.7,16:02:23
10.9,15.1,16:02:24
10.9,15.2,16:02:25
10.9,15.1,16:02:26
10.7,14.8,16:02:27
10.7,14.7,16:02:28
10.9,15,16:02:29
11.1,17.3,16:02:30
10.9,17.2,16:02:31
10.9,17,16:02:32
11,17.1,16:02:33
11.1,17.5,16:02:34
11.2,17.4,16:02:35
11.1,17.6,16:02:36
10.9,17.4,16:02:37
10.9,16.8,16:02:38
10.9,16.3,16:02:39
10.9,16.2,16:02:40
10.9,15.9,16:02:41
10.9,15.6,16:02:42
10.8,16.6,16:02:43
10.9,16.8,16:02:44
10.9,16.8,16:02:45
10.9,17,16:02:46
10.9,17.8,16:02:47
11,17.8,16:02:48
11,17.7,16:02:49
11.1,18.1,16:02:50
11,18,16:02:51
10.8,17.5,16:02:52
10.8,17.3,16:02:53
10.9,17.4,16:02:54
10.7,17.1,16:02:55
10.7,17.2,16:02:56
10.7,17.4,16:02:57
10.7,17.3,16:02:58
10.5,17.3,16:02:59
10.3,15.3,16:03:00
10.4,15.8,16:03:01
10.5,15.9,16:03:02
10.5,15.9,16:03:03
10.4,15.4,16:03:04
10.4,15.7,16:03:05
10.4,15.6,16:03:06
10.6,15.8,16:03:07
10.6,15.7,16:03:08
10.6,15.7,16:03:09
10.6,15.2,16:03:10
10.7,15.7,16:03:11
10.6,17.8,16:03:12
10.5,16.8,16:03:13
10.5,16.8,16:03:14
10.5,17,16:03:15
10.5,17,16:03:16
10.5,16.8,16:03:17
10.6,17,16:03:18
10.5,17,16:03:19
10.8,18.1,16:03:20
10.7,17.9,16:03:21
10.7,17.7,16:03:22
10.8,18,16:03:23
10.8,19.8,16:03:24
10.8,20.8,16:03:25
10.9,22.6,16:03:26
10.9,23.1,16:03:27
11,23.5,16:03:28
11,23.2,16:03:29
11.1,23.5,16:03:30
11,23,16:03:31
11,22.9,16:03:32
10.9,23.1,16:03:33
11,23.6,16:03:34
11,23.6,16:03:35
10.9,23.4,16:03:36
10.8,23,16:03:37
10.7,23.3,16:03:38
10.7,23.3,16:03:39
10.6,23.4,16:03:40
10.5,23,16:03:41
10.5,21.1,16:03:42
10.7,21.7,16:03:43
10.6,21.7,16:03:44
10.6,21.4,16:03:45
10.5,21.6,16:03:46
10.4,20.8,16:03:47
10.4,20.6,16:03:48
10.3,20.8,16:03:49
10.1,19.7,16:03:50
10.2,19.9,16:03:51
10.3,20.6,16:03:53
10.3,20.4,16:03:53
10.3,18.5,16:03:54
10.3,17.6,16:03:56
10.4,17.8,16:03:56
10.4,17.4,16:03:57
10.3,17.4,16:03:58
10.3,17.9,16:03:59
10.1,17.2,16:04:00
10.2,17.2,16:04:01
10.1,17.1,16:04:02
10.1,16.7,16:04:03
10,16.5,16:04:04
9.9,16.3,16:04:05
9.9,16.4,16:04:06
9.9,16.8,16:04:07
10,16.7,16:04:08
10,16.9,16:04:09
10.1,17.1,16:04:10
10,16.9,16:04:11
10,16.5,16:04:12
9.9,16.1,16:04:13
9.8,15.6,16:04:14
9.8,15.6,16:04:15
9.8,15.1,16:04:16
9.9,15.4,16:04:18
9.9,15.4,16:04:18
9.9,15.5,16:04:19
10,16.4,16:04:21
9.9,16.5,16:04:21
10,16.6,16:04:22
10,17.2,16:04:24
10.1,17.2,16:04:24
10.1,17.3,16:04:25
10.1,15.1,16:04:27
10.1,15.1,16:04:27
10.1,14.7,16:04:28
10.2,14.4,16:04:30
10.4,14.6,16:04:30
10.5,15,16:04:31
10.5,15,16:04:33
10.6,15.6,16:04:33
10.6,15.8,16:04:34
10.6,15.5,16:04:36
10.7,15.7,16:04:36
10.6,15.3,16:04:37
10.6,15.1,16:04:39
10.6,14.8,16:04:40
10.7,14.9,16:04:40
10.8,15.7,16:04:42
10.8,15.7,16:04:43
10.7,15.8,16:04:43
10.7,15.9,16:04:45
10.7,16,16:04:46
10.7,16.2,16:04:46
10.6,16.4,16:04:48
10.5,17,16:04:49
10.6,17.5,16:04:49
10.4,16.2,16:04:51
10.5,16.3,16:04:52
10.4,15.7,16:04:52
10.3,15,16:04:54
10.2,15.1,16:04:55
10.2,16.1,16:04:55
10.2,16.3,16:04:57
10.1,16.2,16:04:58
10.2,16.8,16:04:58
10.2,16.9,16:05:00
10.3,17.2,16:05:01
10.2,18.3,16:05:02
10.1,18.6,16:05:03
10,18.2,16:05:04
10,17.7,16:05:05
10,17.9,16:05:06
9.9,17.9,16:05:07
10.1,18.3,16:05:08
10.1,18.5,16:05:09
10,18.5,16:05:10
9.9,19,16:05:11
9.9,19.1,16:05:11
10,19.2,16:05:13
10.1,19.1,16:05:14
10.3,19.1,16:05:14
10.2,19.1,16:05:16
10.3,19.1,16:05:17
10.3,18.6,16:05:18
10.2,18,16:05:19
10.1,18.6,16:05:20
10.2,18.9,16:05:21
10.1,19,16:05:22
10.1,19,16:05:23
10.2,19.7,16:05:24
10.2,19.6,16:05:25
10.3,18.7,16:05:26
10.2,19.9,16:05:27
10.3,20.3,16:05:28
10.3,20,16:05:29
10.3,19.9,16:05:30
10.2,20.1,16:05:31
10.2,18.9,16:05:32
10.4,19.7,16:05:33
10.5,19.8,16:05:34
10.7,20.8,16:05:35
10.6,20.6,16:05:36
10.7,20.8,16:05:37
10.6,20.5,16:05:38
10.6,20.3,16:05:39
10.8,20.8,16:05:40
10.7,20,16:05:41
10.6,19.5,16:05:42
10.6,19.4,16:05:43
10.8,19.6,16:05:44
10.8,19.5,16:05:45
10.9,21.7,16:05:46
10.9,21.7,16:05:47
10.9,21.9,16:05:48
10.9,21.8,16:05:49
11,21.3,16:05:50
11,21.2,16:05:51
11,20.6,16:05:52
11,20.5,16:05:53
11,21.2,16:05:54
11.1,21.5,16:05:55
11.1,21.3,16:05:56
11.1,20.1,16:05:57
11.1,20,16:05:58
11.2,20.1,16:05:59
11.2,20.3,16:06:00
11.1,19.8,16:06:01
11.2,20.6,16:06:02
11.1,20.2,16:06:03
11.1,20.4,16:06:04
11,19.6,16:06:05
11,20,16:06:06
10.9,20.5,16:06:07
11,21.4,16:06:08
11.1,22.5,16:06:09
11,22.1,16:06:10
11.1,22.2,16:06:11
11.1,21.9,16:06:12
11.3,22,16:06:13
11.1,23.8,16:06:14
11.1,24,16:06:15
11,21.7,16:06:16
11,21.5,16:06:17
10.9,22.1,16:06:18
11,22.5,16:06:19
11,21.9,16:06:20
10.9,21.8,16:06:21
11,22,16:06:22
11,22.6,16:06:23
10.8,21.2,16:06:24
10.8,21.3,16:06:25
10.8,22.3,16:06:26
10.9,22.4,16:06:27
10.7,22.1,16:06:28
10.6,21.7,16:06:29
10.7,22.7,16:06:30
10.7,23.6,16:06:31
10.6,22.5,16:06:32
10.5,21.8,16:06:33
10.3,22.9,16:06:34
10.3,22.8,16:06:35
10.3,22.4,16:06:36
10.4,25.3,16:06:37
10.3,25.3,16:06:38
10.4,24.3,16:06:39
10.4,24.3,16:06:40
10.4,24.3,16:06:41
10.8,25.5,16:06:42
10.6,25.3,16:06:43
10.6,23.5,16:06:44
10.7,23.6,16:06:45
10.9,24,16:06:46
10.9,24.2,16:06:47
11,24.5,16:06:48
11.1,24.4,16:06:49
11,25.8,16:06:50
11.1,25.9,16:06:51
11,26.9,16:06:52
11.1,26.4,16:06:53
11.1,26.4,16:06:54
11.1,26,16:06:55
11.2,26.4,16:06:56
11.2,26.5,16:06:57
11.3,28.2,16:06:58
11.2,29.4,16:06:59
11.1,28.3,16:07:00
11,27,16:07:01
11,27.7,16:07:02
11,29.6,16:07:03
11.2,28.7,16:07:04
11.3,28.7,16:07:05
11.3,29.6,16:07:06
11.3,26.3,16:07:07
11.2,25.4,16:07:08
11.2,25.3,16:07:09
11.2,27.6,16:07:10
11,27.4,16:07:11
10.5,26.3,16:07:12
10.6,27,16:07:13
10.5,26.7,16:07:14
10.4,26.5,16:07:15
10.2,26,16:07:16
10.1,25.8,16:07:17
10.1,25,16:07:18
10.1,25.1,16:07:19
10.1,23.4,16:07:20
10,23.6,16:07:21
10.1,23.2,16:07:22
10.1,23.8,16:07:23
10.1,24,16:07:24
10.1,24.6,16:07:25
9.9,23.4,16:07:26
10,23.1,16:07:27
9.9,21.5,16:07:28
10.1,21.8,16:07:29
10,21.8,16:07:30
10.2,22,16:07:31
10.2,21.4,16:07:32
10.2,19.5,16:07:33
10.1,21.1,16:07:34
10.3,21.6,16:07:35
10.4,21.1,16:07:36
10.4,21,16:07:37
10.4,20.9,16:07:38
10.4,21.2,16:07:39
10.3,18.7,16:07:40
10.4,18.8,16:07:41
10.4,19.1,16:07:42
10.3,18.4,16:07:43
10.4,20.1,16:07:44
10.5,20.1,16:07:45
10.6,20.2,16:07:46
10.7,21.3,16:07:47
10.7,21.4,16:07:48
10.7,21.7,16:07:49
10.7,21.7,16:07:50
10.7,21.4,16:07:51
10.6,20.8,16:07:52
10.7,20.2,16:07:53
10.7,22.5,16:07:54
10.7,21.8,16:07:55
10.8,21.9,16:07:56
10.7,22,16:07:57
10.7,22.7,16:07:58
10.7,21.1,16:07:59
10.6,21.4,16:08:00
10.6,21.4,16:08:01
10.4,21.2,16:08:02
10.6,23,16:08:03
10.5,21.3,16:08:04
10.4,21.8,16:08:05
10.4,21.7,16:08:06
10.5,22.1,16:08:07
10.5,22.2,16:08:08
10.5,22.4,16:08:09
10.6,22.9,16:08:10
10.6,27.1,16:08:11
10.7,26.7,16:08:12
10.7,26.8,16:08:13
10.6,25.3,16:08:14
10.6,25.6,16:08:15
10.7,25.7,16:08:16
10.6,24.7,16:08:17
10.6,26.8,16:08:18
10.5,26.6,16:08:19
10.5,26.5,16:08:20
10.5,26.4,16:08:21
10.4,26.1,16:08:22
10.4,26.4,16:08:23
10.3,23.9,16:08:24
10.3,24.3,16:08:25
10.2,24,16:08:26
10.2,23.8,16:08:27
10.2,24.2,16:08:28
10.1,24.1,16:08:29
10.2,25.3,16:08:30
10.3,26.1,16:08:31
10.4,26.2,16:08:32
10.3,25.2,16:08:33
10.4,24.7,16:08:34
10.3,24,16:08:35
10.1,23.7,16:08:36
10,23,16:08:37
10,22.9,16:08:38
10.2,23.9,16:08:39
10,23.3,16:08:40
10.1,19,16:08:41
9.9,19,16:08:42
10,19.8,16:08:43
9.9,20.8,16:08:44
9.8,20.5,16:08:45
9.6,20.2,16:08:46
9.6,20.4,16:08:47
9.7,18.2,16:08:48
9.7,18.2,16:08:49
9.7,19.9,16:08:50
9.8,20.1,16:08:51
9.9,22.1,16:08:52
9.8,21.9,16:08:53
9.8,21.9,16:08:54
9.7,22.3,16:08:55
9.8,23.7,16:08:56
9.8,23.9,16:08:57
9.8,22.8,16:08:58
9.8,23.1,16:08:59
9.6,21.5,16:09:00
9.7,21.3,16:09:01
9.7,22.2,16:09:02
9.6,22.6,16:09:03
9.6,23,16:09:04
9.6,23,16:09:05
9.7,23.1,16:09:06
9.7,25.1,16:09:07
9.7,25.2,16:09:08
9.5,23.9,16:09:09
9.5,24.3,16:09:10
9.5,24.2,16:09:11
9.4,24.2,16:09:12
9.5,24.1,16:09:13
9.8,23.8,16:09:14
10.1,24.5,16:09:15
10.2,25,16:09:16
10.3,25.1,16:09:17
10.3,25.2,16:09:18
10.2,25.2,16:09:19
10.2,23.7,16:09:20
10.2,23.6,16:09:21
10.3,21.8,16:09:22
10.3,21.7,16:09:23
10.4,22.2,16:09:24
10.5,21.5,16:09:25
10.4,20.2,16:09:26
10.4,19.9,16:09:27
10.4,23,16:09:28
10.6,23,16:09:29
10.7,23.5,16:09:30
10.6,23.5,16:09:31
10.7,23,16:09:32
10.6,22,16:09:33
10.6,22.4,16:09:34
10.7,26.1,16:09:35
10.8,27.5,16:09:36
10.9,26.1,16:09:37
11.1,26.6,16:09:38
11.2,27.4,16:09:40
11.1,26.9,16:09:40
11.2,27.4,16:09:41
11.4,28.1,16:09:43
11.4,27.8,16:09:43
11.1,26.9,16:09:44
11,27.9,16:09:46
11,27.7,16:09:46
11,27.2,16:09:47
10.9,27,16:09:49
11,27.1,16:09:49
10.8,26.9,16:09:50
10.8,28.8,16:09:52
10.8,29.7,16:09:52
10.8,29.7,16:09:53
10.7,29.4,16:09:55
10.8,29.2,16:09:55
10.8,29.2,16:09:56
11,30.2,16:09:58
11,27.9,16:09:58
11,28,16:09:59
11,27.6,16:10:01
10.9,27.8,16:10:02
10.9,27.4,16:10:02
10.9,28,16:10:04
10.8,27.5,16:10:05
10.8,24.8,16:10:05
10.6,23.4,16:10:07
10.4,23.3,16:10:08
10.3,22.8,16:10:08
10.3,22.4,16:10:10
10.3,22.5,16:10:11
10.2,22.1,16:10:11
10.2,23.5,16:10:13
10.1,23.3,16:10:14
10.2,23.5,16:10:14
10,21.7,16:10:16
10.2,22.7,16:10:17
10.3,22.9,16:10:17
10.3,23,16:10:19
10.5,24.4,16:10:20
10.6,24.3,16:10:20
10.7,23.1,16:10:22
10.6,22,16:10:23
10.6,22.3,16:10:24
10.7,23.2,16:10:24
10.7,23.4,16:10:26
10.6,23.2,16:10:27
10.4,22.1,16:10:27
10.4,21.6,16:10:29
10.2,21.3,16:10:30
10.1,21.2,16:10:30
10.2,21.9,16:10:32
10.2,22,16:10:33
10.2,21.5,16:10:33
10.2,21,16:10:35
10.2,19.8,16:10:36
10.2,19.9,16:10:36
10.2,19.5,16:10:38
10.2,19.4,16:10:39
10.4,19.3,16:10:40
10.3,19.2,16:10:41
10.4,19.5,16:10:42
10.2,17.6,16:10:43
10.1,17.2,16:10:44
10.1,17,16:10:45
10.4,17.8,16:10:46
10,18,16:10:47
10,17.8,16:10:48
10,18.4,16:10:49
9.8,16.6,16:10:50
9.7,16.5,16:10:51
9.8,16.5,16:10:52
9.8,16.6,16:10:53
9.7,16.4,16:10:54
9.5,16,16:10:55
9.5,15.9,16:10:56
9.6,15.9,16:10:57
9.6,16.1,16:10:58
9.5,16,16:10:59
9.5,16.1,16:11:00
9.4,16,16:11:01
9.3,15.5,16:11:02
9.2,15.4,16:11:03
9.2,15.2,16:11:04
9.2,16.5,16:11:05
9.2,16.7,16:11:06
9.3,16.8,16:11:07
9.3,16.6,16:11:08
9.2,17.2,16:11:09
9,16.8,16:11:10
9.2,17.8,16:11:11
9.2,17.5,16:11:12
9.3,18.5,16:11:13
9.4,18.6,16:11:14
9.3,18.7,16:11:15
9.1,18.1,16:11:16
9.2,17,16:11:17
9.1,17.1,16:11:18
9.1,16.4,16:11:19
9.3,16.8,16:11:20
9.3,16.9,16:11:21
9.1,16.9,16:11:22
9,17.4,16:11:23
8.9,17.4,16:11:24
9.1,17.6,16:11:25
9.1,18.1,16:11:26
9.1,18.1,16:11:27
9.2,18,16:11:28
9.4,18.5,16:11:29
9.4,19.6,16:11:30
9.5,19.7,16:11:31
9.7,18.7,16:11:32
9.7,18.8,16:11:33
9.8,18.9,16:11:34
9.8,18,16:11:35
9.8,17.9,16:11:36
9.7,17.6,16:11:37
9.6,17.6,16:11:38
9.6,17.2,16:11:39
9.6,18.3,16:11:40
9.4,18.1,16:11:41
9.4,18.2,16:11:42
9.5,17.2,16:11:43
9.5,17.4,16:11:44
9.5,18.7,16:11:45
9.5,18.7,16:11:46
9.7,19.4,16:11:47
9.9,20.1,16:11:48
9.8,20.4,16:11:49
9.5,19.9,16:11:50
9.6,19.9,16:11:51
9.7,19.8,16:11:52
9.8,19.2,16:11:53
9.8,19.1,16:11:54
9.8,18.5,16:11:55
9.9,18.1,16:11:56
10,20.1,16:11:57
10,20,16:11:58
9.9,19.9,16:11:59
10,18.8,16:12:00
10,18.8,16:12:01
10,19.2,16:12:02
10,19.2,16:12:03
9.9,19.2,16:12:04
10,19.1,16:12:05
10,19.2,16:12:06
10,19.7,16:12:07
10.1,19.9,16:12:08
10.2,19.8,16:12:09
10.2,18.9,16:12:10
10.1,18.2,16:12:11
10.1,18.4,16:12:12
10,18.3,16:12:13
10.1,18.8,16:12:14
10,18.2,16:12:15
10.2,18.1,16:12:16
9.9,17.3,16:12:17
9.8,16.4,16:12:18
9.8,16.2,16:12:19
9.8,16.2,16:12:20
9.9,16.9,16:12:21
10.1,17.1,16:12:22
10,17.2,16:12:23
10.1,17.3,16:12:24
10.1,17.2,16:12:25
10.3,17.9,16:12:26
10.2,16,16:12:27
10.3,16.7,16:12:28
10.4,16.3,16:12:29
10.2,17.4,16:12:30
10.3,19.1,16:12:31
10.4,18.8,16:12:32
10.5,18.9,16:12:33
10.5,18.8,16:12:34
10.5,18.6,16:12:35
10.5,18.6,16:12:36
10.5,18.5,16:12:37
10.5,18.4,16:12:38
10.4,18.7,16:12:39
10.6,18.7,16:12:40
10.8,19.3,16:12:41
11,19.1,16:12:42
11.2,19.1,16:12:43
11.1,18.5,16:12:44
11.3,18.5,16:12:45
11.1,18.4,16:12:46
11.1,18.4,16:12:47
11.1,18.9,16:12:48
11.1,19,16:12:49
11.1,19,16:12:50
11.1,19.6,16:12:51
10.8,18.9,16:12:52
10.9,18.8,16:12:53
10.9,18.7,16:12:54
10.9,18.9,16:12:55
10.8,18.5,16:12:56
10.8,18.5,16:12:57
10.8,18,16:12:58
10.7,18.1,16:12:59
10.8,16.9,16:13:00
10.7,15.3,16:13:01
10.7,15.6,16:13:02
10.8,15.6,16:13:03
11,15.8,16:13:04
11.1,15.8,16:13:05
11.3,16,16:13:06
11.5,16.8,16:13:07
11.8,17.1,16:13:08
12,17.2,16:13:09
11.9,17,16:13:10
12,16.7,16:13:11
11.8,16.5,16:13:12
11.8,16.6,16:13:13
12.1,17.2,16:13:14
12.2,16.7,16:13:15
12.3,17.5,16:13:16
12.5,18.1,16:13:17
12.6,17.5,16:13:18
12.7,17.8,16:13:19
12.9,18,16:13:20
13.1,17,16:13:21
13.3,18.4,16:13:22
13.5,18.6,16:13:23
13.7,18.9,16:13:24
13.8,19.3,16:13:25
13.9,19.3,16:13:26
14,20.2,16:13:27
14.2,20.4,16:13:28
14.3,20.3,16:13:29
14.4,20.3,16:13:30
14.4,20.4,16:13:31
14.6,20.5,16:13:32
14.8,20.6,16:13:33
14.7,22.2,16:13:34
14.7,22.5,16:13:35
14.6,22.4,16:13:36
14.5,21.4,16:13:37
14.5,21.3,16:13:38
14.5,21.1,16:13:39
14.6,21.4,16:13:40
14.5,21.2,16:13:41
14.6,21.4,16:13:42
14.6,21.5,16:13:43
14.3,21.8,16:13:44
14.1,21.7,16:13:45
14.2,21.2,16:13:46
14.1,21.4,16:13:47
14.1,21.5,16:13:48
14.1,21.2,16:13:49
14,21.1,16:13:50
14,20.9,16:13:51
13.9,19.6,16:13:52
13.7,19.4,16:13:53
13.7,19.2,16:13:54
13.6,18.8,16:13:55
13.4,18.6,16:13:56
13.3,18,16:13:57
13.4,18.5,16:13:58
13.3,18.5,16:13:59
13.3,18.5,16:14:00
13.4,18.7,16:14:01
13.1,18.1,16:14:02
13,19.9,16:14:03
12.8,18.2,16:14:04
12.7,18.3,16:14:05
12.8,18.7,16:14:06
12.9,19,16:14:07
12.9,18.9,16:14:08
13.1,19.1,16:14:09
12.9,19.3,16:14:10
13,19.6,16:14:11
13,19.4,16:14:12
13,19.4,16:14:13
13.1,18.7,16:14:14
13.1,18.4,16:14:15
13.2,18.7,16:14:16
13.1,18,16:14:17
13.1,18,16:14:18
13.2,18,16:14:19
13.4,19.7,16:14:20
13.3,20.1,16:14:21
13.4,21.4,16:14:22
13.4,21.4,16:14:23
13.3,21.7,16:14:24
13.4,21.8,16:14:25
13.5,21.9,16:14:26
13.5,21.7,16:14:27
13.3,20.9,16:14:28
13.4,21.2,16:14:29
13.5,22.4,16:14:30
13.4,22,16:14:31
13.4,23.7,16:14:32
13.4,22.3,16:14:33
13.5,22.1,16:14:34
13.5,23,16:14:35
13.4,22.8,16:14:36
13.3,22.4,16:14:37
13.3,22.3,16:14:38
13,22.1,16:14:39
13,21.4,16:14:40
12.9,21.2,16:14:41
12.9,22.1,16:14:42
12.9,22.4,16:14:43
12.7,22.9,16:14:44
12.7,23.4,16:14:45
12.6,22.9,16:14:46
12.6,22.9,16:14:48
12.6,23,16:14:48
12.5,23.3,16:14:49
12.3,21.6,16:14:50
12.1,21.4,16:14:51
12,20,16:14:52
11.8,19.9,16:14:53
11.8,19.4,16:14:54
11.6,19.4,16:14:55
11.4,19,16:14:56
11.3,18.9,16:14:57
11.2,18.9,16:14:58
10.9,18.4,16:14:59
10.7,18.9,16:15:00
11.1,23,16:15:01
10.9,21.2,16:15:02
10.9,20.7,16:15:03
10.8,20.9,16:15:04
10.7,19.9,16:15:05
10.6,19.6,16:15:06
10.7,19.8,16:15:07
10.5,20,16:15:08
10.4,20.1,16:15:10
10.6,20.6,16:15:10
10.5,20.9,16:15:11
10.4,20.3,16:15:13
10.3,19.8,16:15:13
10.4,19,16:15:14
10.3,18.5,16:15:16
10.2,19.5,16:15:16
10.2,20.4,16:15:17
10.1,20.5,16:15:19
10.1,20.3,16:15:19
10,20.1,16:15:20
9.9,20.1,16:15:22
9.9,20,16:15:22
9.9,20,16:15:23
9.9,19.9,16:15:25
9.9,19.9,16:15:25
10,20.1,16:15:26
10.1,21.8,16:15:28
10.3,23.6,16:15:29
10.5,24.7,16:15:29
10.6,23.4,16:15:31
10.2,20.8,16:15:32
10.3,20.9,16:15:32
10.2,20.7,16:15:34
10.2,20.5,16:15:35
10.2,20.5,16:15:35
10.1,20.4,16:15:37
10.1,20.7,16:15:38
10,21.7,16:15:38
10,22,16:15:40
9.9,22.2,16:15:41
10,23.3,16:15:41
9.9,23,16:15:43
10,23,16:15:44
9.9,23.1,16:15:44
10,23.6,16:15:45
10.1,23.1,16:15:47
10,22,16:15:48
9.9,21.9,16:15:48
10,22,16:15:50
10.1,22.7,16:15:51
10.1,22.3,16:15:51
10.2,22.7,16:15:53
10.2,22.9,16:15:54
10.2,23,16:15:54
10.1,22.6,16:15:56
10.2,24.4,16:15:57
10,22.6,16:15:57
9.8,21.1,16:15:59
9.8,20.1,16:16:00
9.6,19.7,16:16:00
9.5,18.1,16:16:02
9.5,18.1,16:16:03
9.6,18.2,16:16:03
9.7,18.3,16:16:05
9.6,18.3,16:16:06
9.6,18.8,16:16:06
9.6,18.3,16:16:08
9.7,17,16:16:09
9.7,17.8,16:16:09
9.9,17.3,16:16:11
9.8,15.7,16:16:12
9.8,16.1,16:16:13
9.9,16.2,16:16:14
10,17.3,16:16:15
9.9,16.7,16:16:16
9.9,16.6,16:16:17
10,16.7,16:16:18
9.9,16.6,16:16:19
10,17,16:16:20
9.8,16.5,16:16:21
10,16.7,16:16:22
9.8,16.3,16:16:23
9.8,16,16:16:24
9.8,16.2,16:16:25
9.9,16.4,16:16:26
9.9,14.7,16:16:27
10,15,16:16:28
9.9,14.5,16:16:29
9.8,14.6,16:16:30
9.9,15,16:16:31
9.9,15.1,16:16:32
9.9,15.1,16:16:33
9.9,15.5,16:16:34
9.9,15.4,16:16:35
9.8,15.1,16:16:36
9.9,14.6,16:16:37
9.7,14.5,16:16:38
9.7,14.5,16:16:39
9.6,13.4,16:16:40
9.4,14.4,16:16:41
9.3,14.3,16:16:42
9.2,14.2,16:16:43
9.1,14.1,16:16:44
9.1,13.8,16:16:45
9.1,13.9,16:16:46
9,13.6,16:16:47
9.1,14,16:16:48
9.1,14.1,16:16:49
9.1,13.4,16:16:50
9.1,13.4,16:16:51
9,13.5,16:16:52
9.1,13.6,16:16:53
9.2,13.6,16:16:54
9.2,13.3,16:16:55
9.1,13.5,16:16:56
9.2,14,16:16:57
9.1,13.9,16:16:58
9.1,13.8,16:16:59
9.2,14.5,16:17:00
9.1,14.6,16:17:01
9.1,14.9,16:17:02
9.1,14.8,16:17:03
9.3,15.3,16:17:04
9.3,15.3,16:17:05
9.3,15.3,16:17:06
9.4,15.3,16:17:07
9.6,16.8,16:17:08
9.6,16.8,16:17:09
9.6,17.1,16:17:10
9.7,16,16:17:11
9.9,16.6,16:17:12
10,16.7,16:17:13
10.1,16.8,16:17:14
10,15.8,16:17:15
10.1,16.4,16:17:16
10.2,16.4,16:17:17
10.1,16.4,16:17:18
10.2,16.8,16:17:19
10.1,16.8,16:17:20
10.3,17.2,16:17:21
10.3,17.2,16:17:22
10.4,17.9,16:17:23
10.4,17.9,16:17:24
10.5,18.5,16:17:25
10.5,18.3,16:17:26
10.5,17.7,16:17:27
10.5,18,16:17:28
10.6,18.4,16:17:29
10.6,18,16:17:30
10.6,17.4,16:17:31
10.6,17.1,16:17:32
10.5,17.7,16:17:33
10.4,16.9,16:17:34
10.4,17.3,16:17:35
10.4,17.4,16:17:36
10.4,17.6,16:17:37
10.4,16.9,16:17:38
10.4,17.2,16:17:39
10.5,17.9,16:17:40
10.4,18,16:17:41
10.4,17.6,16:17:42
10.4,17.3,16:17:43
10.5,17.4,16:17:44
10.5,17.7,16:17:45
10.5,17.2,16:17:46
10.4,17.6,16:17:47
10.5,17.4,16:17:48
10.6,17.4,16:17:49
10.5,17.4,16:17:50
10.3,17.1,16:17:51
10.3,17,16:17:52
10.3,16.9,16:17:53
10.3,16.9,16:17:54
10.2,16.4,16:17:55
10.1,16.3,16:17:56
10.2,16.2,16:17:57
10.1,15.9,16:17:58
10.2,16.4,16:17:59
10.2,16.1,16:18:00
10.1,16.1,16:18:01
10.1,17.3,16:18:02
10.3,17,16:18:03
10.1,16.7,16:18:04
10.1,16.6,16:18:05
10.1,16.6,16:18:06
10,16.2,16:18:07
9.9,15.7,16:18:08
10,16.9,16:18:09
9.9,15.8,16:18:10
9.9,15.6,16:18:11
10,16.4,16:18:12
9.9,16.5,16:18:13
9.8,16.5,16:18:14
9.8,16.2,16:18:15
9.8,16.1,16:18:16
9.8,15.5,16:18:17
9.9,15.4,16:18:18
9.7,14.9,16:18:19
9.7,15,16:18:20
9.7,14.8,16:18:21
9.6,14.7,16:18:22
9.6,14.2,16:18:23
9.8,14.8,16:18:24
9.7,14.8,16:18:25
9.8,14.9,16:18:26
9.7,14.9,16:18:27
9.8,15.3,16:18:28
9.8,14.7,16:18:29
9.8,15,16:18:30
9.8,15,16:18:31
9.8,13.9,16:18:32
9.7,13.8,16:18:33
9.8,15.9,16:18:34
9.8,16.9,16:18:35
9.8,17,16:18:36
9.8,17,16:18:37
9.7,16.9,16:18:38
9.6,15.4,16:18:39
9.7,15.4,16:18:40
9.9,16.2,16:18:41
