pm2.5,pm10,time
1.4,3.3,14:34:14
1.5,3.3,14:34:15
1.5,3.4,14:34:16
1.4,3.2,14:34:17
1.4,3.2,14:34:18
1.4,3.2,14:34:19
1.4,3.2,14:34:20
1.4,3.2,14:34:21
1.3,3.2,14:34:22
1.3,2.5,14:34:23
1.3,2.7,14:34:24
1.3,2.6,14:34:25
1.3,2.7,14:34:26
1.3,2.8,14:34:27
1.4,3.3,14:34:28
1.4,3.3,14:34:29
1.4,3.3,14:34:30
1.3,3.3,14:34:31
1.3,3.9,14:34:32
1.4,4,14:34:33
1.4,4.1,14:34:34
1.4,4.1,14:34:35
1.4,4.2,14:34:36
1.5,3.7,14:34:37
1.4,3.6,14:34:38
1.4,3.6,14:34:39
1.4,3.6,14:34:40
1.4,3.5,14:34:41
1.4,3.6,14:34:42
1.5,3.6,14:34:43
1.5,3.7,14:34:44
1.5,3.7,14:34:45
1.6,4.9,14:34:46
1.7,5,14:34:47
1.8,5.3,14:34:48
2.2,6.3,14:34:49
2.4,6.5,14:34:50
2.6,8.3,14:34:51
2.9,8.6,14:34:53
3.2,9.1,14:34:53
3.6,9.6,14:34:54
4,10.1,14:34:55
4.6,10.7,14:34:56
5.1,11.1,14:34:57
5.7,11.3,14:34:58
6.3,11.9,14:34:59
7,13,14:35:00
7.7,13.7,14:35:01
8.3,14.1,14:35:02
9,15.2,14:35:03
9.5,15.6,14:35:04
10.1,16.2,14:35:05
10.6,17.1,14:35:06
11,17.5,14:35:07
11.6,18,14:35:08
11.9,18.4,14:35:09
11.9,18.4,14:35:10
11.8,18.4,14:35:11
11.9,18.4,14:35:12
11.8,18.3,14:35:13
12.3,23.7,14:35:15
12.2,23.6,14:35:15
12.2,22.5,14:35:16
12.1,22.4,14:35:17
12,21.9,14:35:18
11.7,20.8,14:35:19
11.4,20.6,14:35:20
11.1,18.7,14:35:21
10.8,18.4,14:35:22
10.5,17.9,14:35:23
10,17,14:35:24
9.6,16.5,14:35:25
9.2,16.2,14:35:26
8.7,15.6,14:35:27
8,14.9,14:35:28
7.4,14.3,14:35:29
6.8,13.1,14:35:31
6,12.4,14:35:31
5.5,12.3,14:35:32
4.9,12.1,14:35:34
4.5,11.7,14:35:34
4.2,11.5,14:35:35
4.1,10.9,14:35:37
4.1,11.2,14:35:37
4.1,11.7,14:35:38
4.4,12.2,14:35:39
4.9,12.6,14:35:40
5.3,13.2,14:35:41
5.8,13.6,14:35:42
6.3,14.4,14:35:43
6.3,9.6,14:35:44
6.8,10,14:35:45
7.2,10.5,14:35:46
7.7,10.9,14:35:47
8.2,11.5,14:35:48
8.7,12.3,14:35:49
9.3,13.3,14:35:50
9.8,13.8,14:35:51
10.4,14.4,14:35:52
10.8,15.1,14:35:53
11.4,15.7,14:35:54
12,16.3,14:35:56
12.2,16.9,14:35:56
12.6,17.4,14:35:57
13.2,18.1,14:35:59
13.6,18.5,14:35:59
14.1,19,14:36:00
14.4,19.3,14:36:02
14.8,18.6,14:36:02
15.2,18.4,14:36:03
15.4,18.9,14:36:05
15.6,18.9,14:36:05
15.6,19.1,14:36:06
15.7,18.8,14:36:07
15.6,18.3,14:36:08
15.5,18,14:36:09
15.5,18.1,14:36:10
15.6,18.1,14:36:11
15.6,18.1,14:36:12
15.5,17.7,14:36:13
15.5,17.6,14:36:15
15.5,17.9,14:36:15
15.5,18.1,14:36:16
15.6,18.3,14:36:18
15.5,18.1,14:36:18
15.4,18,14:36:19
15.3,17.3,14:36:21
15.4,17.4,14:36:21
15.4,17.4,14:36:22
15.5,17.4,14:36:24
15.7,17.6,14:36:24
15.6,17.5,14:36:25
15.5,17.3,14:36:27
15.6,17.5,14:36:27
15.5,17.4,14:36:28
15.6,17.7,14:36:29
15.6,17.9,14:36:30
15.6,17.9,14:36:31
15.8,18.7,14:36:32
15.8,18.5,14:36:34
16,18.4,14:36:34
16,18.6,14:36:35
16,18.7,14:36:37
16.1,19.5,14:36:37
16.1,19.5,14:36:38
16,19.5,14:36:40
16.1,19.9,14:36:40
16,19.8,14:36:41
16,20.9,14:36:43
16,20.8,14:36:43
16,20.9,14:36:44
16,20.8,14:36:46
16.2,21.2,14:36:46
16.2,21.2,14:36:47
16.4,21.3,14:36:49
16.6,22.5,14:36:49
16.6,23.4,14:36:50
16.6,23.5,14:36:52
16.7,23.6,14:36:52
16.8,23.7,14:36:53
16.8,23.7,14:36:54
17,24,14:36:55
17.1,24.1,14:36:56
17.2,23.9,14:36:57
17.2,24.2,14:36:59
17.2,24.3,14:36:59
17.3,24.2,14:37:00
17.6,24.6,14:37:02
17.5,24.1,14:37:02
17.5,24.2,14:37:03
17.5,24.4,14:37:05
17.6,24.3,14:37:05
17.5,24.1,14:37:06
17.5,23.5,14:37:08
17.5,23.7,14:37:08
17.7,23.9,14:37:09
17.8,23.6,14:37:11
17.9,23.7,14:37:11
18,22.7,14:37:12
18,22.9,14:37:14
18,22.8,14:37:14
18.2,23.3,14:37:15
18,22.5,14:37:17
18,22.5,14:37:17
17.9,22.6,14:37:18
17.7,21.4,14:37:20
17.7,20.9,14:37:20
17.7,21.8,14:37:21
17.4,21.4,14:37:23
17.2,21.5,14:37:23
17.1,21.8,14:37:24
17,21.8,14:37:26
16.9,21.9,14:37:27
16.9,22.4,14:37:27
16.8,22.1,14:37:28
17,21.5,14:37:30
17,21.7,14:37:30
16.7,21.4,14:37:31
16.6,21.8,14:37:33
16.7,21.8,14:37:33
16.6,21.7,14:37:34
16.5,21.5,14:37:36
16.6,21.5,14:37:36
16.5,21.2,14:37:37
16.6,21.6,14:37:39
16.5,21.7,14:37:39
16.6,21.7,14:37:40
16.7,22,14:37:42
16.7,22.1,14:37:42
16.8,22.5,14:37:43
16.9,23.1,14:37:45
16.8,22.6,14:37:45
16.8,23.2,14:37:46
16.9,23.1,14:37:48
17.1,24,14:37:49
17.1,24.4,14:37:49
17.2,24.5,14:37:51
17.3,23.9,14:37:52
17.4,24,14:37:52
17.4,24,14:37:54
17.3,23.7,14:37:55
17.3,23.5,14:37:55
17.4,23.6,14:37:56
17.5,23,14:37:58
17.6,23.4,14:37:58
17.5,24,14:37:59
17.4,23.8,14:38:01
17.7,24.6,14:38:01
17.5,24,14:38:02
17.5,24.2,14:38:04
17.6,24.4,14:38:04
17.6,24.5,14:38:05
18.5,25.1,14:38:07
21.6,26.6,14:38:07
21.5,26.1,14:38:08
21.4,25.8,14:38:10
21.4,25.7,14:38:11
22.2,26,14:38:11
22.3,26.6,14:38:13
22.2,26.2,14:38:14
22.2,25.9,14:38:14
22.1,26.3,14:38:16
22.3,26.1,14:38:17
22.3,26.6,14:38:17
22.3,25.8,14:38:19
22.4,25.4,14:38:20
22.5,25.3,14:38:20
22.6,25.6,14:38:22
22.6,25.8,14:38:23
22.7,25.6,14:38:23
22.8,25.8,14:38:25
22.9,25.7,14:38:26
22.9,25.8,14:38:26
23,27.7,14:38:28
23.2,28.4,14:38:29
23.4,28.1,14:38:29
23.7,28.5,14:38:30
23.5,27.9,14:38:32
23.7,28.1,14:38:32
23.8,28.1,14:38:33
23.9,28.3,14:38:35
23.8,28.2,14:38:35
23,27.6,14:38:36
19.9,26.3,14:38:38
23.1,27.9,14:38:39
26.5,29.7,14:38:39
27.3,30.6,14:38:41
26.7,30,14:38:42
27.4,30.6,14:38:42
29.8,33.2,14:38:44
32.2,35.8,14:38:45
33.6,37.3,14:38:45
36.3,40.1,14:38:47
36.3,40,14:38:48
36.1,39.8,14:38:48
36.1,39.9,14:38:50
35.8,39.5,14:38:51
35.8,39.4,14:38:51
35.7,39.3,14:38:53
35.8,39.4,14:38:54
35.8,39.4,14:38:54
35.7,39.4,14:38:56
35.6,39.3,14:38:57
35.5,39,14:38:57
35.2,38.6,14:38:59
35.2,38.6,14:39:00
34.9,38.2,14:39:00
34.9,38.3,14:39:02
34.9,38.2,14:39:03
34.8,38.1,14:39:03
34.7,38,14:39:05
34.8,38.1,14:39:06
34.8,38.1,14:39:07
34.8,38.1,14:39:07
31.6,34.8,14:39:09
28.3,31.3,14:39:10
27.4,30.4,14:39:10
27,29.9,14:39:12
28.7,31.9,14:39:13
43,47,14:39:13
40.4,44.2,14:39:15
39.1,42.8,14:39:16
36.2,39.8,14:39:16
36.1,39.6,14:39:18
36.2,39.7,14:39:19
36.1,39.6,14:39:19
36,39.5,14:39:21
36,39.5,14:39:22
35.9,39.6,14:39:22
35.8,39.5,14:39:24
35.6,39.2,14:39:25
35.7,39.2,14:39:25
35.7,39.3,14:39:27
35.6,39.1,14:39:28
35.6,39.1,14:39:28
35.6,39.1,14:39:30
35.6,39.2,14:39:31
35.5,39.1,14:39:31
35.4,39,14:39:33
35.5,39.1,14:39:34
35.5,39.1,14:39:35
35.6,39.2,14:39:36
35.6,39.2,14:39:37
35.5,39.1,14:39:38
35.5,39.1,14:39:39
35.4,39,14:39:40
35.3,38.9,14:39:41
35.3,38.9,14:39:42
32.8,36.1,14:39:43
16.2,20.6,14:39:44
16.5,21.1,14:39:44
16.6,21.9,14:39:46
16.4,22.5,14:39:47
16.6,23.4,14:39:47
16.6,23.3,14:39:49
16.6,23.3,14:39:50
16.6,23.5,14:39:50
16.5,23.5,14:39:52
16.7,22.5,14:39:53
16.7,23,14:39:53
16.7,22.9,14:39:55
16.7,23.2,14:39:56
16.7,23,14:39:56
16.8,23.1,14:39:58
16.9,23.2,14:39:59
16.9,23.6,14:40:00
16.9,23.3,14:40:01
16.9,22.8,14:40:02
17,23.1,14:40:03
16.9,22.9,14:40:04
16.7,22.4,14:40:05
16.8,22.7,14:40:06
16.8,22.6,14:40:07
16.9,22.9,14:40:08
16.9,23.1,14:40:09
17,23.2,14:40:10
16.8,23,14:40:11
16.8,22.9,14:40:12
16.8,22.8,14:40:13
16.6,22.9,14:40:14
16.6,22.8,14:40:15
16.5,22,14:40:16
16.5,21.2,14:40:17
16.5,20.9,14:40:18
16.5,20.9,14:40:18
16.5,20.8,14:40:20
16.7,21.1,14:40:21
16.8,21.1,14:40:22
16.6,21,14:40:23
16.7,20.6,14:40:24
16.6,20.9,14:40:25
16.6,20.6,14:40:26
16.5,20.8,14:40:27
16.6,21.2,14:40:28
16.5,20.8,14:40:29
16.5,20.4,14:40:30
16.7,20.7,14:40:31
16.7,20.5,14:40:32
16.7,20.3,14:40:33
16.7,20.6,14:40:34
16.8,20.8,14:40:35
16.7,20.3,14:40:36
16.7,20.4,14:40:37
16.7,20.2,14:40:38
16.4,20.8,14:40:39
16.5,21.6,14:40:40
16.8,21.8,14:40:41
16.9,22,14:40:42
17,22.1,14:40:43
17.1,23.8,14:40:44
17.1,23.6,14:40:45
17,23.7,14:40:46
17.2,24.2,14:40:47
17.1,23.7,14:40:48
17.2,23.8,14:40:49
17.3,24.4,14:40:50
17.2,25.3,14:40:51
17.3,25.5,14:40:52
17.3,25.7,14:40:53
17.5,26.7,14:40:54
17.5,26.4,14:40:55
17.6,27.1,14:40:56
17.5,27.2,14:40:57
17.5,27,14:40:58
17.6,27.3,14:40:59
17.5,27.4,14:41:00
17.4,27.2,14:41:01
17.4,27.3,14:41:02
17.5,27.3,14:41:03
17.4,27,14:41:04
17.4,26.7,14:41:05
17.5,27,14:41:06
17.6,27.2,14:41:07
17.6,27.1,14:41:08
17.7,26.2,14:41:09
17.6,25.3,14:41:10
17.6,25.1,14:41:11
17.3,24.8,14:41:12
17.2,24.6,14:41:13
17.1,22.9,14:41:14
17.1,22.8,14:41:15
17.1,22.6,14:41:16
16.9,22.3,14:41:17
16.9,24.2,14:41:18
17,24.4,14:41:19
16.8,24.1,14:41:20
17,23.2,14:41:21
16.9,23,14:41:22
17,22.9,14:41:23
16.8,22,14:41:24
16.9,22.2,14:41:25
16.9,21.7,14:41:26
17.2,21.8,14:41:27
17.1,21.7,14:41:28
17,21.3,14:41:29
17.1,21.6,14:41:30
17.2,22,14:41:31
17.3,22.3,14:41:32
17.2,23.2,14:41:33
17.3,23.6,14:41:34
17.3,23.7,14:41:35
17.3,24.2,14:41:36
17.4,24.3,14:41:37
17.5,24.3,14:41:38
17.7,25,14:41:39
17.9,25.3,14:41:40
17.8,25.6,14:41:41
18,26.7,14:41:42
18,26.8,14:41:43
18,26.7,14:41:44
18,27.2,14:41:45
18,27.3,14:41:46
18.1,27.2,14:41:47
18.2,25.5,14:41:48
18.2,25.8,14:41:49
18.3,25.5,14:41:50
18.3,25.3,14:41:51
18.3,25.1,14:41:52
18.2,25.1,14:41:53
18.2,24.9,14:41:54
18.1,24.8,14:41:55
18,24.6,14:41:56
17.8,24.4,14:41:57
17.8,24.5,14:41:58
17.9,24.6,14:41:59
18,24.5,14:42:00
17.9,24.3,14:42:01
17.9,24.2,14:42:02
17.8,23.2,14:42:03
17.9,23.3,14:42:04
18,23.4,14:42:05
18,22.9,14:42:06
18.1,23.1,14:42:07
18,24.4,14:42:08
17.9,24.9,14:42:09
17.8,24.7,14:42:10
17.9,24.7,14:42:11
17.7,23.7,14:42:12
17.8,23.7,14:42:13
17.9,23.9,14:42:14
17.8,23.4,14:42:15
17.8,23.6,14:42:16
17.8,23.4,14:42:17
17.7,23.1,14:42:18
17.6,22.6,14:42:19
17.5,22.6,14:42:20
17.3,23.3,14:42:21
17.4,23.5,14:42:22
17.4,23.6,14:42:23
17.5,23.7,14:42:24
17.5,23.5,14:42:25
17.4,23.4,14:42:26
17.4,23.1,14:42:27
17.3,23.1,14:42:28
17.2,23,14:42:29
17.2,23,14:42:30
17.1,22.8,14:42:31
17,22.7,14:42:32
16.9,22.6,14:42:33
16.6,22.2,14:42:34
16.8,22.1,14:42:35
16.6,21.6,14:42:36
16.3,21.1,14:42:37
16.3,20.1,14:42:38
16.3,19.4,14:42:39
16.2,19.2,14:42:40
16.1,19,14:42:41
16.1,19,14:42:42
16.1,18.9,14:42:43
15.9,19.1,14:42:44
16,19.1,14:42:45
16.1,18.9,14:42:46
16,18.9,14:42:47
16,19,14:42:48
16,19.4,14:42:49
16.1,19.9,14:42:50
16.3,20.1,14:42:51
16.2,20.1,14:42:52
16.4,20.2,14:42:53
16.4,20.5,14:42:54
16.8,20.9,14:42:55
17.1,21.4,14:42:56
17.4,22.9,14:42:57
17.5,23,14:42:58
17.6,23.3,14:42:59
17.5,23.4,14:43:00
17.7,23.7,14:43:01
18,23.8,14:43:02
18.2,24.1,14:43:03
18.3,24.3,14:43:04
18.3,24.8,14:43:05
18.4,25.8,14:43:06
18.6,26.1,14:43:07
18.7,28.1,14:43:08
18.6,28.3,14:43:09
18.7,28.7,14:43:10
18.9,28.7,14:43:11
19,29.7,14:43:12
19.1,30,14:43:13
19.2,30,14:43:14
19.3,30.1,14:43:15
19.2,30.1,14:43:16
19.2,30.1,14:43:17
19.3,30.8,14:43:18
19.3,31.2,14:43:19
19.4,31.4,14:43:20
19.3,31.2,14:43:21
19.4,31.2,14:43:22
19.5,31.2,14:43:23
19.4,30.9,14:43:24
19,30.5,14:43:25
18.8,30.3,14:43:26
18.6,29.4,14:43:27
18.6,29.2,14:43:28
18.6,29.4,14:43:29
18.6,29.1,14:43:30
18.5,29,14:43:31
18.5,28.9,14:43:32
18.5,28.8,14:43:33
18.5,29.1,14:43:34
18.5,28.8,14:43:35
18.5,28.1,14:43:36
18.5,28.2,14:43:37
18.6,26,14:43:38
18.6,25.5,14:43:39
18.7,26.1,14:43:40
18.7,26.6,14:43:41
18.8,26.2,14:43:42
18.9,26.1,14:43:43
18.9,26.1,14:43:44
19,27,14:43:45
19,27.2,14:43:46
19.1,27.7,14:43:47
19,26.9,14:43:48
19.1,27,14:43:49
19,26.6,14:43:50
19,25.9,14:43:51
18.9,26.3,14:43:52
18.8,26.3,14:43:53
18.8,27.5,14:43:54
18.9,27.6,14:43:55
18.9,27.5,14:43:56
19,27.7,14:43:57
19,28.7,14:43:58
19,28.3,14:43:59
19,28.1,14:44:00
19,28.7,14:44:01
19,28.8,14:44:02
19,29.3,14:44:03
19.1,29.7,14:44:04
19.2,30.2,14:44:05
19.1,30.2,14:44:06
19.2,30.4,14:44:07
19.1,30.9,14:44:08
19.2,31.4,14:44:09
19.4,31.5,14:44:10
19.6,31.9,14:44:11
19.6,31.9,14:44:12
19.7,31.9,14:44:13
19.6,32.1,14:44:14
19.7,31.4,14:44:15
19.8,31.8,14:44:16
19.7,31.3,14:44:17
19.8,31.7,14:44:18
19.8,31,14:44:19
20,31.1,14:44:20
19.9,32,14:44:21
20,31.9,14:44:22
20.1,32.3,14:44:23
20.2,31,14:44:24
20.3,31.3,14:44:25
20.5,31.5,14:44:26
20.4,30.9,14:44:27
20.4,30.1,14:44:28
20.4,29.9,14:44:29
20.5,30.1,14:44:30
20.7,32.8,14:44:31
20.7,33.9,14:44:32
20.6,33.7,14:44:33
20.5,33.2,14:44:34
20.4,32.9,14:44:35
20.6,33.2,14:44:36
20.5,33.2,14:44:37
20.5,33.4,14:44:38
20.4,32.9,14:44:39
20.3,32.5,14:44:40
20.2,32.6,14:44:41
20.1,32.4,14:44:42
19.9,32.2,14:44:43
19.8,31.6,14:44:44
19.8,33.5,14:44:45
19.9,33.1,14:44:46
20,33.5,14:44:47
19.9,33.5,14:44:48
19.9,33.6,14:44:49
19.8,33.7,14:44:50
20,33.3,14:44:51
20,33,14:44:52
19.8,33,14:44:53
19.7,32.9,14:44:54
19.6,33.2,14:44:55
19.6,33.6,14:44:56
19.6,33.5,14:44:57
19.7,33.8,14:44:58
19.6,33.8,14:44:59
19.6,34,14:45:00
19.5,30.8,14:45:01
19.3,30.3,14:45:02
19.4,30.4,14:45:03
19.4,30.7,14:45:04
19.3,30.5,14:45:05
19.2,30.2,14:45:06
19.1,30,14:45:07
19.3,29.4,14:45:08
19.4,29.4,14:45:09
19.3,29,14:45:10
19.1,28.2,14:45:11
19.1,28.1,14:45:12
19.4,29.2,14:45:13
19.6,29.9,14:45:14
19.6,28.2,14:45:15
19.6,28.6,14:45:16
19.6,28.4,14:45:17
19.7,29,14:45:18
19.7,29.5,14:45:19
19.7,28.9,14:45:20
19.6,28.4,14:45:21
19.6,28.3,14:45:22
19.7,28.7,14:45:23
19.8,29.1,14:45:24
19.8,28.9,14:45:25
19.6,28.2,14:45:26
19.5,28.3,14:45:27
19.4,28.1,14:45:28
19.4,28.2,14:45:29
19.4,27.8,14:45:30
19.2,27.6,14:45:31
19.2,27,14:45:32
19.2,27.1,14:45:33
19.3,26.6,14:45:34
19.3,26.2,14:45:35
19.3,26.1,14:45:36
19.2,26.1,14:45:37
18.9,25.8,14:45:38
18.6,25.6,14:45:39
18.5,25.8,14:45:40
18.3,25.6,14:45:41
18.1,25.2,14:45:42
17.8,24.1,14:45:43
17.6,23.3,14:45:44
17.5,23,14:45:45
17.3,23.6,14:45:46
17,23.1,14:45:47
16.9,23,14:45:48
16.8,22.4,14:45:49
16.7,22.4,14:45:50
16.6,22.2,14:45:51
16.5,22,14:45:52
16.2,20.8,14:45:53
16.1,20.3,14:45:54
16,20.9,14:45:55
15.8,20.9,14:45:56
15.8,21.2,14:45:57
15.7,20.8,14:45:58
15.7,20.6,14:45:59
15.6,20.5,14:46:00
15.6,20.4,14:46:01
15.5,20.6,14:46:02
15.3,20.9,14:46:03
15.3,20.9,14:46:04
15.3,21.9,14:46:05
15.4,21.9,14:46:06
15.3,22.5,14:46:07
15.3,22.9,14:46:08
15.3,22.7,14:46:09
15.2,22.4,14:46:10
15.3,22.6,14:46:11
15.3,22.7,14:46:12
15.5,23,14:46:13
15.6,23.8,14:46:14
15.6,24.1,14:46:15
15.8,23.4,14:46:16
16,23.9,14:46:17
16,24.3,14:46:18
16.3,25.3,14:46:19
16.2,25.3,14:46:20
16.4,26.9,14:46:21
16.4,27.4,14:46:22
16.6,28,14:46:23
16.8,30.5,14:46:24
16.9,29.9,14:46:25
17.1,30.5,14:46:26
17.1,30.1,14:46:27
17.2,30.5,14:46:28
17.4,30.8,14:46:29
17.4,31.1,14:46:30
17.5,31.2,14:46:31
17.5,31,14:46:32
17.6,30,14:46:33
17.6,30.1,14:46:34
17.6,29.2,14:46:35
17.6,29.7,14:46:36
17.7,29.1,14:46:37
17.7,28.7,14:46:38
17.8,30,14:46:39
17.9,31,14:46:40
18.1,31.1,14:46:41
18.2,32.2,14:46:42
18.2,32.3,14:46:43
18.1,32.3,14:46:44
18.1,33.1,14:46:45
18,32.7,14:46:46
17.9,32.4,14:46:47
17.9,32.2,14:46:48
17.7,31.3,14:46:49
17.7,31.7,14:46:50
17.6,30.4,14:46:51
17.6,30.5,14:46:52
17.5,30.1,14:46:53
17.3,27.9,14:46:54
17.4,27.9,14:46:55
17.3,27.2,14:46:56
17.5,27.7,14:46:57
17.4,27.4,14:46:58
17.4,27.2,14:46:59
17.4,26.8,14:47:00
17.4,27,14:47:01
17.3,27,14:47:02
17.3,27.3,14:47:03
17.3,27.2,14:47:04
17.3,27.2,14:47:05
20.2,35.1,14:47:06
20.4,35.4,14:47:07
31.1,54.3,14:47:08
33.1,55.3,14:47:09
33.3,54.6,14:47:10
33.2,54.4,14:47:11
39.6,59.8,14:47:12
43.1,62.9,14:47:13
63.1,81.3,14:47:14
71,87,14:47:15
79,102.2,14:47:16
79.1,102.3,14:47:17
89.6,120.4,14:47:18
106.9,155,14:47:19
107,154.6,14:47:20
106.9,154.7,14:47:21
106.8,154.3,14:47:22
106.8,154.3,14:47:23
106.8,154.3,14:47:24
106.8,154.1,14:47:25
106.7,153.9,14:47:26
106.5,153.4,14:47:27
106.5,153.6,14:47:28
106.4,153.7,14:47:29
106.4,153.8,14:47:30
106.4,153.6,14:47:31
106.5,153.6,14:47:32
106.6,154.2,14:47:33
106.6,154,14:47:34
106.6,153.8,14:47:35
103.5,145.4,14:47:36
103.4,145.2,14:47:37
92.7,126.3,14:47:38
90.9,124.5,14:47:39
90.7,124.2,14:47:40
90.5,124.1,14:47:41
84.1,117.7,14:47:42
80.5,114.2,14:47:43
60.4,95,14:47:44
52.5,88.3,14:47:45
44.4,72.9,14:47:46
44.2,73.6,14:47:47
33.5,54.5,14:47:48
16.2,20.1,14:47:49
16.1,20,14:47:50
16.1,19.6,14:47:51
16,19.7,14:47:52
16,19.7,14:47:53
16,19.7,14:47:54
15.8,19.7,14:47:55
15.9,19.8,14:47:56
15.8,20,14:47:57
15.8,19.8,14:47:58
15.9,19.8,14:47:59
15.8,19.7,14:48:00
15.7,19.8,14:48:01
15.6,20.1,14:48:02
15.6,20.3,14:48:03
15.3,20.2,14:48:04
15.4,20.4,14:48:05
15.5,20.2,14:48:06
15.6,20.2,14:48:07
15.5,20,14:48:08
15.1,19.9,14:48:09
15.2,19.8,14:48:10
15.1,19.8,14:48:11
15.2,20.2,14:48:12
15.2,20.5,14:48:13
15.3,20.8,14:48:14
15.1,20.4,14:48:15
15.2,20.3,14:48:16
15.3,19.8,14:48:17
15.3,20,14:48:18
15.2,19.6,14:48:19
15.2,19.6,14:48:20
15.2,20.5,14:48:21
15.2,21,14:48:22
15.3,20.8,14:48:23
15.3,22.7,14:48:24
15.4,22.9,14:48:25
15.5,23.6,14:48:26
15.5,23.9,14:48:27
15.5,23.7,14:48:28
15.3,23.3,14:48:29
15.4,23.7,14:48:30
15.4,23.6,14:48:31
15.4,23.3,14:48:32
15.4,22.1,14:48:33
15.5,22.4,14:48:34
15.3,22.2,14:48:35
15.3,22.9,14:48:36
15.2,23.2,14:48:37
15.2,23.6,14:48:38
15.3,23.5,14:48:39
15.2,23.4,14:48:40
15.2,23.4,14:48:41
15.3,23.2,14:48:42
15.2,22.7,14:48:43
15.4,23.6,14:48:44
15.5,24.4,14:48:45
15.6,24.5,14:48:46
15.5,24.4,14:48:47
15.7,24.1,14:48:48
15.6,24.2,14:48:49
15.6,24.4,14:48:50
15.6,24,14:48:51
15.5,23.5,14:48:52
15.5,24.1,14:48:53
15.3,21.9,14:48:54
15.2,22.1,14:48:55
15.1,21.4,14:48:56
15.1,21.2,14:48:57
15.2,21.4,14:48:58
15.3,23.1,14:48:59
15.2,22.7,14:49:00
15.2,22.8,14:49:01
15.1,22.8,14:49:02
15,23.1,14:49:03
15,23,14:49:04
15.2,23.5,14:49:05
15.1,22.6,14:49:06
15,22.3,14:49:07
15.1,22.1,14:49:08
15,22,14:49:09
15.2,22.9,14:49:10
15,22.6,14:49:11
15,22.6,14:49:12
15.1,23.2,14:49:13
14.9,22.1,14:49:14
14.9,21.6,14:49:15
14.9,21.6,14:49:16
14.8,21.6,14:49:17
14.7,21.5,14:49:18
14.7,21.3,14:49:19
14.7,21.1,14:49:20
14.7,20.8,14:49:21
14.7,20.6,14:49:22
14.7,20.9,14:49:23
14.6,21.2,14:49:24
14.6,20.7,14:49:25
14.6,20.8,14:49:26
14.6,21.1,14:49:27
14.5,20.9,14:49:28
14.5,19.3,14:49:29
14.4,19.5,14:49:30
14.4,19.9,14:49:31
14.4,20.8,14:49:32
14.4,20.4,14:49:33
14.4,20.7,14:49:34
14.4,20.2,14:49:35
14.4,20.4,14:49:36
14.3,20.6,14:49:37
14.2,20.4,14:49:38
14.3,20.6,14:49:39
14.2,20.2,14:49:40
14.3,20.5,14:49:41
14.3,21,14:49:42
14.2,20.5,14:49:43
14.2,20.6,14:49:44
14.1,20.3,14:49:45
13.9,20.1,14:49:46
14,20.8,14:49:47
14,20.8,14:49:48
14,20.8,14:49:49
14,20.9,14:49:50
14.2,21.3,14:49:51
14.2,21.7,14:49:52
14.3,20.8,14:49:53
14.4,20.5,14:49:54
14.5,20.7,14:49:55
14.4,20.4,14:49:56
14.3,20.5,14:49:57
14.3,20.4,14:49:58
14.3,20.9,14:49:59
14.3,20.8,14:50:00
14.4,20.3,14:50:01
14.4,19.8,14:50:02
14.4,19.8,14:50:03
14.5,19.9,14:50:04
14.6,20,14:50:05
14.7,20.2,14:50:06
14.7,20.3,14:50:07
14.8,20.5,14:50:08
14.8,20.3,14:50:09
14.8,19.9,14:50:10
14.8,19.8,14:50:11
14.8,19.5,14:50:12
14.9,19.6,14:50:13
14.9,19.5,14:50:14
15,20.7,14:50:15
15,20.7,14:50:16
15,19.8,14:50:17
14.9,19.8,14:50:18
14.8,19.6,14:50:19
14.9,19.7,14:50:20
14.8,19.4,14:50:21
14.9,19.1,14:50:22
14.8,19.4,14:50:23
14.7,20.7,14:50:24
14.7,20.8,14:50:25
14.8,21.2,14:50:26
14.8,20.5,14:50:27
14.8,20.6,14:50:28
14.9,20.8,14:50:29
15,21.1,14:50:30
15,21.8,14:50:31
15,21.6,14:50:32
15.1,21.9,14:50:33
15.1,22.1,14:50:34
15.2,22.7,14:50:35
15.2,22.7,14:50:36
15.5,26.4,14:50:37
15.5,26.3,14:50:38
15.5,26.6,14:50:39
15.5,26.6,14:50:40
15.6,27.5,14:50:41
15.5,27.6,14:50:42
15.5,27.6,14:50:43
15.5,27.6,14:50:44
15.6,26.8,14:50:45
15.7,26.9,14:50:46
15.7,26.9,14:50:47
15.8,27,14:50:48
15.8,27.3,14:50:49
15.7,27,14:50:50
15.7,26.9,14:50:51
15.7,26.9,14:50:52
15.9,26.7,14:50:53
15.9,25.5,14:50:54
16,25.4,14:50:55
16,25.4,14:50:56
15.9,25.3,14:50:57
15.9,25.3,14:50:58
15.9,24.6,14:50:59
15.9,25,14:51:00
15.8,24.2,14:51:01
15.9,24.7,14:51:02
15.9,24.5,14:51:03
15.8,23.9,14:51:04
15.6,23.1,14:51:05
15.6,23.4,14:51:06
15.3,19.1,14:51:07
15.3,19,14:51:08
15.2,18.6,14:51:09
15.2,18.9,14:51:10
15.2,18,14:51:11
15.2,18,14:51:12
15.1,17.8,14:51:13
15,17.8,14:51:14
14.9,17.7,14:51:15
14.8,17.6,14:51:16
14.8,17.5,14:51:17
14.8,17.5,14:51:18
14.8,17.4,14:51:19
14.9,17.5,14:51:20
14.9,17.6,14:51:21
