pm2.5,pm10,time
3.4,7.1,14:13:41
3.4,7.2,14:13:42
3.4,7.4,14:13:43
3.4,7.2,14:13:44
3.3,6.8,14:13:45
3.3,6.7,14:13:46
3.2,7,14:13:47
3.3,7.2,14:13:48
3.2,6.9,14:13:49
3.1,8.5,14:13:50
3.2,9.1,14:13:51
3.1,8.2,14:13:52
3.1,8.1,14:13:53
3.2,8.2,14:13:54
3.2,8.3,14:13:55
3.2,8.3,14:13:56
3.2,8.2,14:13:57
3.3,8.4,14:13:58
3.3,8.5,14:13:59
3.3,8.5,14:14:00
3.3,8.8,14:14:01
3.3,9,14:14:02
3.4,9.1,14:14:03
3.3,9.1,14:14:04
3.4,9,14:14:05
3.4,9,14:14:06
3.4,9.1,14:14:07
3.5,9,14:14:08
3.5,8.6,14:14:09
3.4,8.6,14:14:10
3.3,7.9,14:14:11
3.3,8.2,14:14:12
3.2,8,14:14:13
3.2,7.8,14:14:14
3.1,7.8,14:14:15
3,7.7,14:14:16
3,7.3,14:14:17
3,7.2,14:14:18
3.1,7.3,14:14:19
3.1,5.7,14:14:20
3,5.1,14:14:21
3,5.2,14:14:22
3,5.1,14:14:23
2.9,5.1,14:14:24
2.9,4.2,14:14:25
2.9,4.2,14:14:26
2.8,4.1,14:14:27
2.8,4.1,14:14:28
2.8,4.7,14:14:29
2.8,4.6,14:14:30
2.7,4.2,14:14:31
2.7,4,14:14:32
2.7,4,14:14:33
2.7,4.1,14:14:34
2.8,4.3,14:14:35
2.7,4.1,14:14:36
2.7,4,14:14:37
2.6,3.9,14:14:38
2.5,3.7,14:14:39
2.5,5.4,14:14:40
2.6,5.6,14:14:41
2.6,5.3,14:14:42
2.6,5.3,14:14:43
2.5,5.3,14:14:44
2.5,5.5,14:14:45
2.6,5.5,14:14:46
2.6,5.5,14:14:47
2.7,5.6,14:14:48
2.6,5.6,14:14:49
2.6,5.6,14:14:50
2.6,5.6,14:14:51
2.6,5.7,14:14:52
2.7,5.9,14:14:53
2.7,6.2,14:14:54
2.8,6.2,14:14:55
2.8,6.2,14:14:56
2.8,6.2,14:14:57
2.8,6.1,14:14:58
2.8,5.5,14:14:59
2.8,5.5,14:15:00
2.7,5.6,14:15:01
2.7,5.6,14:15:02
2.7,5.6,14:15:03
2.6,6.3,14:15:04
2.6,6.1,14:15:05
2.6,6.1,14:15:06
2.6,6.2,14:15:07
2.7,6.2,14:15:08
2.7,6.2,14:15:09
2.7,4.5,14:15:10
2.7,4.5,14:15:11
2.7,4.5,14:15:12
2.7,4.5,14:15:13
2.8,4.7,14:15:14
2.8,4.5,14:15:15
2.8,4.5,14:15:16
2.7,4.5,14:15:17
2.6,4.3,14:15:18
2.6,4.2,14:15:19
2.7,4.3,14:15:20
2.7,4.3,14:15:21
2.6,4.2,14:15:22
2.6,4.2,14:15:23
2.5,3.9,14:15:24
2.6,4,14:15:25
2.6,4,14:15:26
2.6,4,14:15:27
2.5,3.9,14:15:28
2.5,3.8,14:15:29
2.5,3.7,14:15:30
2.5,3.7,14:15:31
2.5,3.7,14:15:32
2.6,3.9,14:15:33
2.6,3.1,14:15:34
2.6,3.1,14:15:35
2.7,3.2,14:15:36
2.6,3.3,14:15:37
2.6,3.3,14:15:38
2.6,3.3,14:15:39
2.6,3.3,14:15:40
2.6,3.2,14:15:41
2.6,3.2,14:15:42
2.6,3.1,14:15:43
2.5,3,14:15:44
2.5,3,14:15:45
2.5,3,14:15:46
2.6,3.2,14:15:47
2.7,3.3,14:15:48
2.7,3.4,14:15:49
2.7,3.5,14:15:50
2.7,3.5,14:15:51
2.7,3.6,14:15:52
2.7,3.6,14:15:53
2.7,3.5,14:15:54
2.6,3.4,14:15:55
2.6,3.4,14:15:56
2.6,3.5,14:15:57
2.5,3.4,14:15:58
2.6,3.5,14:15:59
2.7,3.6,14:16:00
2.7,3.6,14:16:01
2.7,3.7,14:16:02
2.7,3.6,14:16:03
2.6,3.5,14:16:04
2.6,3.5,14:16:05
2.6,3.6,14:16:06
2.7,3.5,14:16:07
2.7,3.5,14:16:08
2.6,3.4,14:16:09
2.6,3.4,14:16:10
2.6,3.6,14:16:11
2.7,3.7,14:16:12
2.7,3.7,14:16:13
2.7,3.6,14:16:14
2.7,3.7,14:16:15
2.7,3.6,14:16:16
2.6,3.4,14:16:17
2.6,3.5,14:16:18
2.6,3.4,14:16:19
2.5,3.3,14:16:20
2.5,3.3,14:16:21
2.5,3.2,14:16:22
2.5,3,14:16:23
2.5,3,14:16:24
2.5,3,14:16:25
2.5,3,14:16:26
2.6,3.1,14:16:27
2.7,3.1,14:16:28
2.7,3,14:16:29
2.6,3.1,14:16:30
2.6,3.2,14:16:31
2.5,3.1,14:16:32
2.5,3,14:16:33
2.5,3,14:16:34
2.4,3.1,14:16:35
2.4,2.9,14:16:36
2.4,2.9,14:16:37
2.4,2.9,14:16:38
2.5,3,14:16:39
2.5,3,14:16:40
2.5,4.2,14:16:41
2.4,4.2,14:16:42
2.5,4.3,14:16:43
2.5,4.4,14:16:44
2.4,4.3,14:16:45
2.5,4.4,14:16:46
2.5,4.4,14:16:47
2.4,4.3,14:16:48
2.5,4.5,14:16:49
2.5,4.6,14:16:50
2.6,5.9,14:16:51
2.6,7.7,14:16:52
2.6,7.7,14:16:53
2.6,7.7,14:16:54
2.6,7.7,14:16:55
2.6,7.7,14:16:56
2.5,7.6,14:16:57
2.5,7.6,14:16:58
2.5,7.6,14:16:59
2.5,8.5,14:17:00
2.5,8.4,14:17:01
2.5,8.4,14:17:02
2.5,8.5,14:17:03
2.6,8.5,14:17:04
2.6,8.5,14:17:05
2.7,8.5,14:17:06
2.7,8.6,14:17:07
2.7,8.5,14:17:08
2.6,8.7,14:17:09
2.6,8.7,14:17:10
2.7,7.7,14:17:11
2.7,7.7,14:17:12
2.6,7.5,14:17:13
2.6,7.4,14:17:14
2.6,7.4,14:17:15
2.6,7.4,14:17:16
2.5,7.3,14:17:17
2.5,7.3,14:17:18
2.6,7.2,14:17:19
2.5,7.1,14:17:20
2.5,5.8,14:17:21
2.4,4,14:17:22
2.4,3.9,14:17:23
2.4,3.9,14:17:24
2.4,4,14:17:25
2.5,4.2,14:17:26
2.5,4.1,14:17:27
2.4,4.1,14:17:28
2.4,4.1,14:17:29
2.5,3.5,14:17:30
2.5,3.5,14:17:31
2.5,3.5,14:17:32
2.4,3.4,14:17:33
2.4,3.3,14:17:34
2.3,3.3,14:17:35
2.2,3.3,14:17:36
2.3,3.3,14:17:37
2.3,3.3,14:17:38
2.3,3.2,14:17:39
2.3,3.1,14:17:40
2.2,2.8,14:17:41
2.2,2.8,14:17:42
2.2,2.9,14:17:43
2.3,3,14:17:44
2.2,2.9,14:17:45
2.2,2.9,14:17:46
2.2,3,14:17:47
2.3,3.1,14:17:48
2.2,3,14:17:49
2.2,3.1,14:17:50
2.2,3,14:17:51
2.2,3,14:17:52
2.3,3.2,14:17:53
2.2,3.1,14:17:54
2.2,3,14:17:55
2.2,3,14:17:56
2.1,2.9,14:17:57
2.1,3,14:17:58
2.1,2.9,14:17:59
2,2.5,14:18:00
2,2.5,14:18:01
2,2.5,14:18:02
2,2.4,14:18:03
2,2.4,14:18:04
2,2.5,14:18:05
2,2.5,14:18:06
1.9,2.4,14:18:07
1.9,2.4,14:18:08
2,2.4,14:18:09
1.9,2.4,14:18:10
2,2.3,14:18:11
2.1,3.1,14:18:12
2.1,3.1,14:18:13
2,2.9,14:18:14
2.1,3.2,14:18:15
2,3.2,14:18:16
2,3.1,14:18:17
1.9,2.9,14:18:18
1.9,3,14:18:19
2,2.9,14:18:20
1.9,3,14:18:21
1.9,2.9,14:18:22
1.9,2.9,14:18:23
1.9,2.8,14:18:24
1.9,2.8,14:18:25
2,2.9,14:18:26
1.9,2.9,14:18:27
2,3,14:18:28
2,3,14:18:29
2,3,14:18:30
2.1,3.2,14:18:31
2.2,3.3,14:18:32
2.2,3.3,14:18:33
2.2,3.3,14:18:34
2.2,3.3,14:18:35
2.3,3.5,14:18:36
2.3,3.7,14:18:37
2.3,3.8,14:18:38
2.3,3.8,14:18:40
2.4,4,14:18:40
2.4,4,14:18:41
2.2,3.2,14:18:43
2.2,3.1,14:18:43
2.2,3.2,14:18:44
2.2,2.9,14:18:46
2.2,2.9,14:18:46
2.3,3,14:18:47
2.4,3.1,14:18:48
2.4,3.1,14:18:49
2.3,3.1,14:18:50
2.4,3,14:18:51
2.4,3,14:18:52
2.4,3.3,14:18:53
2.4,3.4,14:18:54
2.5,3.5,14:18:55
2.4,3.3,14:18:56
2.5,3.4,14:18:57
2.4,3.3,14:18:59
2.5,3.4,14:18:59
2.4,3.3,14:19:00
2.4,3.1,14:19:02
2.3,3.1,14:19:02
2.4,3.1,14:19:03
2.4,3.1,14:19:05
2.3,3,14:19:05
2.3,2.9,14:19:06
2.4,3.1,14:19:08
2.3,2.9,14:19:08
2.3,3,14:19:09
2.3,2.9,14:19:11
2.2,2.9,14:19:11
2.3,2.9,14:19:12
2.3,2.9,14:19:14
2.3,2.9,14:19:14
2.4,3.2,14:19:15
2.4,3.2,14:19:17
2.3,3.1,14:19:17
2.3,3.2,14:19:18
2.4,3.1,14:19:20
2.5,3.3,14:19:20
2.4,3.4,14:19:21
2.4,3.6,14:19:22
2.4,3.4,14:19:24
2.4,3.5,14:19:24
2.4,3.4,14:19:25
2.5,3.5,14:19:27
2.4,3.5,14:19:27
2.5,3.5,14:19:28
2.5,3.5,14:19:30
2.5,3.6,14:19:30
2.5,3.6,14:19:31
2.5,3.7,14:19:33
2.5,3.7,14:19:33
2.5,3.7,14:19:34
2.6,3.7,14:19:36
2.5,3.6,14:19:36
2.5,3.2,14:19:37
2.5,3.2,14:19:39
2.6,3.5,14:19:39
2.5,3.4,14:19:40
2.5,3.4,14:19:42
2.6,4,14:19:42
2.6,4,14:19:43
2.6,4,14:19:45
2.5,3.7,14:19:45
2.5,3.9,14:19:46
2.5,4,14:19:48
2.4,4,14:19:49
2.4,4,14:19:49
2.4,3.9,14:19:51
2.5,4.8,14:19:52
2.5,4.6,14:19:52
2.5,4.7,14:19:54
2.6,4.6,14:19:55
2.5,4.5,14:19:55
2.4,4.6,14:19:57
2.4,4.5,14:19:58
2.4,4.4,14:19:58
2.4,4.5,14:20:00
2.4,4.5,14:20:01
2.4,4.9,14:20:01
2.4,4.8,14:20:03
2.4,4.9,14:20:04
2.4,5,14:20:04
2.4,5,14:20:06
2.5,5.1,14:20:07
2.5,5.2,14:20:07
2.5,5.6,14:20:09
2.4,5.2,14:20:10
2.4,5.2,14:20:10
2.5,5.3,14:20:11
2.5,4.9,14:20:13
2.5,4.8,14:20:14
2.4,4.9,14:20:14
2.4,4.9,14:20:16
2.4,4.7,14:20:17
2.5,4.8,14:20:17
2.5,4.7,14:20:19
2.5,4.7,14:20:20
2.5,4.6,14:20:20
2.5,4,14:20:22
2.5,4.1,14:20:23
2.5,4,14:20:23
2.5,4,14:20:25
2.6,4.1,14:20:26
2.6,3.9,14:20:26
2.5,3.9,14:20:28
2.5,3.9,14:20:29
2.6,3.9,14:20:29
2.6,3.9,14:20:31
2.5,3.4,14:20:32
2.6,3.9,14:20:32
2.5,3.9,14:20:34
2.6,4.1,14:20:35
2.5,4.1,14:20:35
2.5,4,14:20:37
2.4,4,14:20:38
2.4,3.5,14:20:39
2.4,3.5,14:20:40
2.5,3.5,14:20:41
2.4,3.5,14:20:42
2.5,3.5,14:20:43
2.5,3.5,14:20:44
2.5,3.5,14:20:45
2.6,3.5,14:20:46
2.6,3.6,14:20:47
2.6,3.6,14:20:48
2.5,3.5,14:20:49
2.5,3.5,14:20:50
2.5,3.6,14:20:51
2.3,3.2,14:20:52
2.4,3.2,14:20:53
2.3,3.2,14:20:54
2.3,3.2,14:20:55
2.2,3.1,14:20:56
2.3,3.4,14:20:57
2.4,3.5,14:20:57
2.4,3.6,14:20:59
2.4,3.6,14:21:00
2.4,3.5,14:21:00
2.4,3.8,14:21:02
2.4,3.6,14:21:03
2.4,3.5,14:21:04
2.4,3.3,14:21:05
2.3,3.2,14:21:06
2.3,3.2,14:21:07
2.3,3.1,14:21:08
2.4,3.3,14:21:09
2.4,3.5,14:21:10
2.4,3.5,14:21:11
2.4,3.5,14:21:12
2.3,3.4,14:21:13
2.3,3.4,14:21:14
2.3,3.4,14:21:15
2.3,3.5,14:21:16
2.3,3.4,14:21:17
2.3,3.4,14:21:18
2.4,3.5,14:21:19
2.4,3.5,14:21:20
2.4,3.4,14:21:21
2.5,3.5,14:21:22
2.4,3.4,14:21:23
2.4,3.3,14:21:24
2.4,3.3,14:21:25
2.4,3.3,14:21:26
2.4,4.7,14:21:27
2.4,4.5,14:21:28
2.4,4.5,14:21:29
2.3,4.5,14:21:30
2.3,4.4,14:21:31
2.2,4.1,14:21:32
2.2,3.9,14:21:33
2.1,3.8,14:21:34
2.1,3.8,14:21:35
2.2,4.3,14:21:36
2.2,4.3,14:21:37
2.2,4.3,14:21:38
2.1,4.1,14:21:39
2.1,4.5,14:21:40
2.1,4.5,14:21:41
2.1,4.6,14:21:42
2.1,4.6,14:21:43
2.1,4.7,14:21:44
2.1,4.7,14:21:45
2.1,4.6,14:21:46
2.1,4.6,14:21:47
2,4.5,14:21:48
1.9,4.5,14:21:49
1.9,4.5,14:21:50
1.9,4.5,14:21:51
1.9,4.4,14:21:52
1.9,4.5,14:21:53
1.9,4.5,14:21:54
2,4.6,14:21:55
2,4.6,14:21:56
1.9,3,14:21:57
1.9,3,14:21:58
1.9,2.9,14:21:59
1.9,3,14:22:00
1.9,3.1,14:22:01
1.9,3,14:22:02
1.9,3,14:22:03
1.9,3,14:22:04
1.9,3.1,14:22:05
1.9,2.9,14:22:06
2,3.1,14:22:07
2,3,14:22:08
1.9,3,14:22:09
1.9,2.5,14:22:10
1.9,2.5,14:22:11
1.8,2.4,14:22:12
1.8,2.3,14:22:13
1.8,2.1,14:22:14
1.9,2.2,14:22:15
1.9,2.2,14:22:16
1.9,2.3,14:22:17
1.9,2.3,14:22:18
1.9,2.3,14:22:19
2,2.2,14:22:20
2,2.5,14:22:21
2,2.5,14:22:22
2,2.4,14:22:23
2,2.5,14:22:24
2,2.4,14:22:25
2,2.5,14:22:26
1.9,2.4,14:22:27
1.9,2.4,14:22:28
1.9,2.5,14:22:29
2,2.4,14:22:30
2,2.5,14:22:31
2,2.6,14:22:32
2,2.6,14:22:33
2.1,2.6,14:22:34
2.1,2.6,14:22:35
2.1,2.4,14:22:36
2.1,3,14:22:37
2.1,3.1,14:22:38
2.1,3.1,14:22:39
2.1,3.1,14:22:40
2.1,3.1,14:22:41
2.2,3.2,14:22:42
2.2,3.2,14:22:43
2.2,3.2,14:22:44
2.1,3.1,14:22:45
2.1,3.1,14:22:46
2.1,3.1,14:22:47
2.2,3.2,14:22:48
2.3,3.3,14:22:49
2.3,3.3,14:22:50
2.3,3.1,14:22:51
2.3,3.1,14:22:52
2.3,3.1,14:22:53
2.2,3.2,14:22:54
2.2,3.3,14:22:55
2.3,3.2,14:22:56
2.3,3.3,14:22:57
2.3,3.3,14:22:58
2.4,3.5,14:22:59
2.4,3.6,14:23:00
2.4,3.5,14:23:01
2.3,3.5,14:23:02
2.4,3.5,14:23:03
2.4,3.5,14:23:04
2.4,3.6,14:23:05
2.4,3.5,14:23:06
2.3,2.8,14:23:07
2.4,2.8,14:23:08
2.4,2.8,14:23:09
2.4,2.8,14:23:10
2.4,2.7,14:23:11
2.3,2.8,14:23:12
2.3,2.8,14:23:13
2.3,2.8,14:23:14
2.3,2.9,14:23:15
2.3,2.8,14:23:16
2.2,2.8,14:23:17
2.1,2.6,14:23:18
2.1,2.5,14:23:19
2,2.7,14:23:20
2,2.9,14:23:21
2,2.8,14:23:22
2,2.8,14:23:23
2,2.7,14:23:24
1.9,2.6,14:23:25
1.9,2.6,14:23:26
1.9,2.9,14:23:27
1.9,2.9,14:23:28
1.8,2.7,14:23:29
1.8,2.6,14:23:30
1.8,2.7,14:23:31
1.8,2.7,14:23:32
1.8,2.6,14:23:33
1.7,2.5,14:23:34
1.6,2.5,14:23:35
1.6,2.5,14:23:36
1.7,2.5,14:23:37
1.6,2.5,14:23:38
1.7,2.6,14:23:39
1.7,2.6,14:23:40
1.7,2.6,14:23:41
1.7,2.5,14:23:42
1.7,2.5,14:23:43
1.7,2.5,14:23:44
1.6,2.4,14:23:45
1.7,2.4,14:23:46
1.7,2.4,14:23:47
1.7,2.4,14:23:48
1.7,2.4,14:23:49
1.7,2.3,14:23:50
1.7,2,14:23:51
1.7,2,14:23:52
1.7,2,14:23:53
1.8,2.2,14:23:54
1.8,2.2,14:23:55
1.9,2.3,14:23:56
1.9,2.1,14:23:57
2,2.2,14:23:58
2.1,2.7,14:23:59
2,2.6,14:24:00
2,2.7,14:24:01
2.1,2.8,14:24:02
2,2.8,14:24:03
2.1,2.9,14:24:04
2.1,2.8,14:24:05
2.1,2.8,14:24:06
2.1,2.8,14:24:07
2.1,4,14:24:08
2.2,4.1,14:24:09
2.1,4,14:24:10
2.1,4,14:24:11
2.2,4.7,14:24:12
2.2,4.7,14:24:13
2.2,4.7,14:24:14
2.2,4.7,14:24:15
2.2,5.1,14:24:16
2.3,5.2,14:24:17
2.2,5.2,14:24:18
2.3,5.2,14:24:19
2.3,5.2,14:24:20
2.3,5.3,14:24:21
2.3,5.3,14:24:22
2.3,5.3,14:24:23
2.3,5.2,14:24:24
2.3,5.2,14:24:25
2.3,5.5,14:24:26
2.3,5.4,14:24:27
2.3,5.3,14:24:28
2.1,4.7,14:24:29
2.2,4.8,14:24:30
2.2,4.7,14:24:31
2.2,4.7,14:24:32
2.2,4.7,14:24:33
2.2,4.7,14:24:34
2.2,4.8,14:24:35
2.3,4.9,14:24:36
2.3,5,14:24:37
2.3,3.7,14:24:38
2.3,3.6,14:24:39
2.3,3.6,14:24:40
2.3,3.9,14:24:41
2.3,3.2,14:24:42
2.3,3.2,14:24:43
2.2,3.1,14:24:44
2.3,3.2,14:24:45
2.2,2.8,14:24:46
2.1,2.7,14:24:47
2.2,3,14:24:48
2.1,2.9,14:24:49
2.1,2.8,14:24:50
2.1,2.8,14:24:51
2.1,2.8,14:24:52
2.1,3,14:24:53
2,2.9,14:24:54
2,2.9,14:24:55
2,2.7,14:24:56
2,2.6,14:24:57
2,2.6,14:24:58
2,2.8,14:24:59
2,2.9,14:25:00
2,2.8,14:25:01
2,2.9,14:25:02
2,2.9,14:25:03
2.1,3,14:25:04
2,2.9,14:25:05
2,2.8,14:25:06
1.9,2.7,14:25:07
1.9,2.7,14:25:08
2,3.2,14:25:09
2,3.2,14:25:10
2,3.1,14:25:11
2,3.3,14:25:12
2.1,3.4,14:25:13
2,3.4,14:25:14
2,3.2,14:25:15
2,3.3,14:25:16
2.1,3.8,14:25:17
2.1,3.6,14:25:18
2.1,3.7,14:25:19
2.1,3.7,14:25:20
2.1,3.7,14:25:21
2.1,3.7,14:25:22
2.1,3.5,14:25:23
2.2,5.7,14:25:24
2.2,5.7,14:25:25
2.1,5.6,14:25:26
2.1,5.6,14:25:27
2.2,5.7,14:25:28
2.2,5.6,14:25:29
2.1,5.5,14:25:30
2.1,5.5,14:25:31
2.1,5.3,14:25:32
2.1,5.3,14:25:33
2,5.3,14:25:34
2.1,5.3,14:25:35
2.1,5.4,14:25:36
2.1,5.4,14:25:37
2.1,5.4,14:25:38
2,4.8,14:25:39
2,4.9,14:25:40
2,4.9,14:25:41
2,4.7,14:25:42
1.9,4.7,14:25:43
2,4.7,14:25:44
2,4.7,14:25:45
2,4.7,14:25:46
1.9,4.2,14:25:47
2,4.2,14:25:48
1.9,4.1,14:25:49
2,4.1,14:25:50
2,4,14:25:51
2,4.2,14:25:52
2,4.1,14:25:53
1.9,2.1,14:25:54
1.9,2.1,14:25:55
2,2.2,14:25:56
1.9,2.1,14:25:57
1.8,2,14:25:58
1.8,2,14:25:59
1.8,2,14:26:00
1.9,2.1,14:26:01
1.9,2.1,14:26:02
1.9,2.1,14:26:03
1.8,2,14:26:04
1.8,2,14:26:05
1.8,2,14:26:06
1.8,1.9,14:26:07
1.7,1.8,14:26:08
1.7,1.8,14:26:09
1.7,1.8,14:26:10
1.7,1.8,14:26:11
1.7,1.8,14:26:12
1.7,1.8,14:26:13
1.7,1.8,14:26:14
1.7,1.8,14:26:15
1.7,1.8,14:26:16
1.7,1.8,14:26:17
1.6,1.7,14:26:18
1.7,1.8,14:26:19
1.6,1.7,14:26:20
1.7,1.8,14:26:21
1.6,1.8,14:26:22
1.7,1.9,14:26:23
1.7,1.9,14:26:24
1.7,1.9,14:26:25
1.6,1.9,14:26:26
1.7,1.9,14:26:27
1.7,1.9,14:26:28
1.8,2.2,14:26:29
1.8,2.2,14:26:30
1.8,2.2,14:26:31
1.7,2.2,14:26:32
1.7,2.2,14:26:33
1.7,2.3,14:26:34
1.7,2.3,14:26:35
1.8,2.5,14:26:36
1.8,2.5,14:26:37
1.8,2.7,14:26:38
1.9,3.8,14:26:39
1.9,3.9,14:26:40
2,4.6,14:26:41
2,4.5,14:26:42
2,4.5,14:26:43
2,4.5,14:26:44
2,4.5,14:26:45
2.1,6.6,14:26:46
2.1,6.6,14:26:47
2.1,6.6,14:26:48
2,6.6,14:26:49
2.1,6.6,14:26:50
2.1,6.6,14:26:51
2.1,6.3,14:26:52
2,6.2,14:26:53
2.1,6.3,14:26:54
2,6.3,14:26:55
2.1,6.3,14:26:56
2.1,6.3,14:26:57
2,6.3,14:26:58
2.1,6.4,14:26:59
2.1,6.5,14:27:00
2,6.4,14:27:01
2,6.3,14:27:02
2,6.3,14:27:03
2,6.2,14:27:04
2,6.2,14:27:05
2,6.1,14:27:06
2,6,14:27:07
1.9,5.9,14:27:08
1.9,4.7,14:27:09
1.9,4.7,14:27:10
1.8,3.9,14:27:11
1.8,4.4,14:27:12
1.8,4.3,14:27:13
1.8,4.3,14:27:14
1.8,4.3,14:27:15
1.8,2.3,14:27:16
1.8,2.2,14:27:17
1.7,2.2,14:27:18
1.7,2.2,14:27:19
1.6,2.2,14:27:20
1.6,2.1,14:27:21
1.6,2.1,14:27:22
1.6,2.1,14:27:23
1.5,2,14:27:24
1.5,2,14:27:26
1.5,1.9,14:27:26
1.5,1.9,14:27:27
1.4,1.9,14:27:29
1.4,1.5,14:27:29
1.4,1.6,14:27:30
1.4,1.6,14:27:32
1.4,1.6,14:27:32
1.5,1.7,14:27:33
1.5,2,14:27:35
1.5,2,14:27:35
1.6,2.1,14:27:36
1.6,2.1,14:27:38
1.6,2.2,14:27:38
1.7,2.3,14:27:39
1.7,2.3,14:27:40
1.8,2.5,14:27:41
1.8,2.1,14:27:42
1.8,2.1,14:27:43
1.8,2.1,14:27:44
1.8,2.1,14:27:45
1.8,2.1,14:27:46
1.8,2.1,14:27:47
1.8,2.1,14:27:48
1.9,2.1,14:27:49
1.9,2.1,14:27:51
1.9,2.2,14:27:51
1.9,2.2,14:27:52
1.9,2.2,14:27:54
1.9,2.2,14:27:54
1.9,2.2,14:27:55
2,2.4,14:27:57
2,2.4,14:27:57
2,2.4,14:27:58
2,2.3,14:28:00
2,2.4,14:28:00
2,2.5,14:28:01
2,2.4,14:28:03
2,2.4,14:28:03
2,2.2,14:28:04
2,2.4,14:28:06
1.9,2.4,14:28:06
1.9,2.4,14:28:07
2,2.4,14:28:09
1.9,2.2,14:28:10
1.9,2.3,14:28:10
1.8,2.2,14:28:11
1.8,2.3,14:28:13
1.8,2.3,14:28:13
1.8,2.3,14:28:14
1.8,2.4,14:28:16
1.8,2.3,14:28:16
1.8,2.5,14:28:17
1.7,2.5,14:28:19
1.7,2.5,14:28:19
1.8,2.7,14:28:20
1.8,2.7,14:28:22
1.8,2.6,14:28:22
1.8,2.7,14:28:23
1.8,2.7,14:28:25
1.8,2.7,14:28:25
1.8,2.7,14:28:26
1.8,2.7,14:28:28
1.8,2.7,14:28:29
1.9,2.7,14:28:29
1.8,2.5,14:28:31
1.8,2.5,14:28:32
1.8,3.1,14:28:32
1.8,3.1,14:28:34
1.8,3.1,14:28:35
1.7,2.8,14:28:35
1.8,2.7,14:28:37
1.8,2.7,14:28:38
1.7,2.7,14:28:38
1.8,2.8,14:28:39
1.7,2.7,14:28:41
1.7,2.6,14:28:41
1.7,2.4,14:28:42
1.6,2.4,14:28:44
1.7,2.5,14:28:45
1.6,2.7,14:28:45
1.6,2.7,14:28:47
1.6,2.5,14:28:48
1.6,2.5,14:28:48
1.7,2.8,14:28:50
1.6,2.6,14:28:51
1.6,2.6,14:28:51
1.6,2.6,14:28:53
1.6,2.6,14:28:54
1.6,2.6,14:28:54
1.6,2.6,14:28:56
1.6,2.6,14:28:57
1.6,2.6,14:28:57
1.6,2.6,14:28:59
1.6,3.5,14:29:00
1.6,3.6,14:29:00
1.7,3.6,14:29:02
1.6,3.1,14:29:03
1.7,3.1,14:29:04
1.6,3,14:29:05
1.6,3.1,14:29:06
1.6,3.1,14:29:07
1.6,3.1,14:29:07
1.6,3,14:29:09
1.6,3.1,14:29:10
1.6,3.1,14:29:10
1.6,3.1,14:29:12
1.7,3.1,14:29:13
1.6,3.1,14:29:13
1.6,3.1,14:29:15
1.6,3.1,14:29:16
1.6,3.1,14:29:16
1.6,4,14:29:18
1.6,4,14:29:19
1.5,3.7,14:29:19
1.5,3.7,14:29:21
1.5,4.6,14:29:22
1.5,4.6,14:29:22
1.5,4.7,14:29:24
1.5,4.8,14:29:25
1.5,4.7,14:29:26
1.5,4.7,14:29:27
1.5,4.7,14:29:28
1.5,4.9,14:29:29
1.5,4,14:29:30
1.5,4,14:29:31
1.5,4,14:29:32
1.5,4.2,14:29:33
1.5,4.2,14:29:34
1.6,4.2,14:29:35
1.5,4.1,14:29:36
1.6,4.2,14:29:37
1.6,4.2,14:29:38
1.6,4.2,14:29:39
1.6,4.1,14:29:40
1.6,5.1,14:29:41
1.6,5.1,14:29:42
1.6,5.2,14:29:43
1.6,5.1,14:29:44
1.6,5,14:29:45
1.6,5.7,14:29:46
1.7,5.8,14:29:47
1.7,5,14:29:48
1.8,5.3,14:29:49
1.8,5.3,14:29:50
1.8,5.3,14:29:51
1.8,4.8,14:29:52
1.8,4.8,14:29:53
1.8,4.7,14:29:54
1.8,4.7,14:29:55
1.8,4.7,14:29:56
1.8,4.7,14:29:57
1.8,4.8,14:29:58
1.8,4.7,14:29:59
1.8,4.6,14:30:00
1.8,4.6,14:30:01
1.7,5.5,14:30:02
1.7,5.2,14:30:03
1.6,5.1,14:30:04
1.6,5.1,14:30:05
1.7,5.2,14:30:06
1.7,5.2,14:30:07
1.7,5.3,14:30:08
1.7,5.3,14:30:09
1.7,5.4,14:30:10
1.6,4.3,14:30:11
1.6,4.3,14:30:12
1.6,4.3,14:30:13
1.6,4.4,14:30:14
1.6,4.3,14:30:15
1.7,3.5,14:30:16
1.6,3.4,14:30:17
1.7,3.5,14:30:18
1.7,3.3,14:30:19
1.7,3.4,14:30:20
1.7,3.3,14:30:21
1.7,2.9,14:30:22
1.7,2.9,14:30:23
1.7,3,14:30:24
1.7,2.8,14:30:25
1.7,2.9,14:30:26
1.7,2.8,14:30:27
1.6,2.7,14:30:28
1.6,2.7,14:30:29
1.6,2.8,14:30:30
1.6,2.8,14:30:31
1.5,1.9,14:30:32
1.5,1.8,14:30:33
1.5,1.9,14:30:34
1.5,1.9,14:30:35
1.4,2.2,14:30:36
1.4,2.2,14:30:37
1.4,2,14:30:38
1.4,2,14:30:39
1.4,2,14:30:40
1.4,2,14:30:41
1.4,2.1,14:30:42
1.5,2.1,14:30:43
1.5,2.1,14:30:44
1.5,2.3,14:30:45
1.4,2.2,14:30:46
1.4,2.3,14:30:47
1.3,2,14:30:48
1.3,2.1,14:30:49
1.3,2,14:30:50
1.3,2,14:30:51
1.3,2,14:30:52
