pm2.5,pm10,time
2.4,7.5,14:19:32
2.5,7.5,14:19:33
2.5,7.6,14:19:34
2.6,7.7,14:19:35
2.6,7.8,14:19:36
2.6,7.7,14:19:37
2.6,8.8,14:19:38
2.7,9.3,14:19:39
2.7,9.3,14:19:40
2.7,9.3,14:19:41
2.7,9.3,14:19:42
2.7,9.3,14:19:43
2.7,9.4,14:19:44
2.7,9.4,14:19:45
2.7,9.4,14:19:46
2.7,9.4,14:19:47
2.7,8.9,14:19:48
2.7,8.9,14:19:49
2.6,8.6,14:19:50
2.6,8,14:19:51
2.7,7.7,14:19:52
2.6,7.4,14:19:53
2.7,6.5,14:19:54
2.7,6.6,14:19:55
2.7,6.6,14:19:56
2.7,6.1,14:19:57
2.7,6.2,14:19:58
2.8,6.2,14:19:59
2.8,6,14:20:00
2.8,6.2,14:20:01
2.8,5.4,14:20:02
2.7,5.4,14:20:03
2.7,5.3,14:20:04
2.6,5.4,14:20:05
2.6,5.8,14:20:06
2.6,6.1,14:20:07
2.7,5,14:20:08
2.7,4.6,14:20:09
2.6,4.5,14:20:10
2.6,4.6,14:20:11
2.6,4.6,14:20:12
2.6,4.6,14:20:13
2.6,5.1,14:20:14
2.6,5.4,14:20:15
2.6,5.4,14:20:16
2.6,5.4,14:20:17
2.6,5.4,14:20:18
2.7,5.5,14:20:19
2.7,5.5,14:20:20
2.6,5.2,14:20:21
2.6,5.3,14:20:22
2.5,5,14:20:23
2.4,4.8,14:20:24
2.4,4.9,14:20:25
2.5,5,14:20:26
2.5,5.3,14:20:27
2.5,5.5,14:20:28
2.5,5.5,14:20:29
2.5,5.5,14:20:30
2.5,5.3,14:20:31
2.5,4.9,14:20:32
2.5,4.9,14:20:33
2.5,4.9,14:20:34
2.5,4.8,14:20:35
2.5,5.1,14:20:36
2.5,4.8,14:20:37
2.6,4.9,14:20:38
2.6,5.7,14:20:39
2.6,5.7,14:20:40
2.6,5.8,14:20:41
2.5,5.7,14:20:42
2.6,5.9,14:20:43
2.5,5.3,14:20:44
2.5,5.1,14:20:45
2.5,5,14:20:46
2.5,5.3,14:20:47
2.5,5.3,14:20:48
2.5,5.2,14:20:49
2.5,5.3,14:20:50
2.4,5.2,14:20:51
2.5,5.2,14:20:52
2.5,5.2,14:20:53
2.5,5.2,14:20:54
2.5,5.2,14:20:55
2.5,5.1,14:20:56
2.4,4.7,14:20:57
2.4,4.6,14:20:58
2.4,4.5,14:20:59
2.4,4.4,14:21:00
2.4,4.6,14:21:01
2.4,4.6,14:21:02
2.4,4.8,14:21:03
2.5,4.8,14:21:04
2.4,4.8,14:21:05
2.4,3.9,14:21:06
2.4,4,14:21:07
2.4,3.9,14:21:08
2.4,3,14:21:09
2.4,3.1,14:21:10
2.4,2.9,14:21:11
2.4,3.1,14:21:12
2.4,2.8,14:21:13
2.4,2.9,14:21:14
2.4,2.9,14:21:15
2.4,2.9,14:21:16
2.4,2.7,14:21:17
2.4,2.7,14:21:18
2.5,2.8,14:21:19
2.5,2.8,14:21:20
2.5,2.9,14:21:21
2.5,2.8,14:21:22
2.4,2.8,14:21:23
2.4,2.7,14:21:24
2.4,2.7,14:21:25
2.4,2.8,14:21:26
2.4,3.1,14:21:27
2.4,3.1,14:21:28
2.5,3.2,14:21:29
2.5,3.2,14:21:30
2.5,3.1,14:21:31
2.5,3.1,14:21:32
2.4,3,14:21:33
2.5,3,14:21:34
2.4,3,14:21:35
2.5,3.5,14:21:36
2.4,3.4,14:21:37
2.3,3.3,14:21:38
2.3,3.3,14:21:39
2.3,3.3,14:21:40
2.3,3.3,14:21:41
2.3,3.2,14:21:42
2.4,3.3,14:21:43
2.3,3.4,14:21:44
2.4,3.4,14:21:45
2.4,3.4,14:21:46
2.3,3.4,14:21:47
2.3,3.4,14:21:48
2.2,3.2,14:21:49
2.2,3.2,14:21:50
2.2,3.2,14:21:51
2.2,3.3,14:21:52
2.3,3.6,14:21:53
2.4,3.6,14:21:54
2.4,4.5,14:21:55
2.4,4.7,14:21:56
2.4,4.8,14:21:57
2.4,5,14:21:58
2.4,4.9,14:21:59
2.3,4.9,14:22:00
2.3,5.9,14:22:01
2.5,6.2,14:22:02
2.5,6,14:22:03
2.5,6.1,14:22:04
2.6,6.4,14:22:05
2.5,5.9,14:22:06
2.5,5.9,14:22:07
2.6,6,14:22:08
2.6,6,14:22:09
2.6,6.2,14:22:10
2.6,6.3,14:22:11
2.6,6.3,14:22:12
2.6,6.3,14:22:13
2.6,6.1,14:22:14
2.5,6,14:22:15
2.5,6,14:22:16
2.5,6,14:22:17
2.4,5.9,14:22:19
2.4,5.9,14:22:19
2.4,5.9,14:22:20
2.4,5.8,14:22:21
2.3,5.7,14:22:22
2.3,5.5,14:22:23
2.3,5.4,14:22:24
2.2,4.6,14:22:25
2.2,4.7,14:22:26
2.2,4.3,14:22:27
2.2,4.2,14:22:28
2.2,4.2,14:22:29
2.2,4.2,14:22:30
2.2,3.2,14:22:31
2,2.9,14:22:32
2,2.8,14:22:33
1.9,2.8,14:22:34
1.9,2.4,14:22:35
1.9,2.5,14:22:36
1.9,2.5,14:22:38
1.9,2.5,14:22:38
1.9,2.6,14:22:39
1.9,2.4,14:22:41
1.9,2.4,14:22:41
1.9,2.3,14:22:42
2,2.4,14:22:44
2,2.6,14:22:44
2.1,2.6,14:22:45
2.1,2.9,14:22:47
2.1,2.9,14:22:47
2.2,2.9,14:22:48
2.3,3.3,14:22:50
2.2,3.3,14:22:50
2.2,3.3,14:22:51
2.3,3.4,14:22:53
2.2,3.4,14:22:53
2.2,3.3,14:22:54
2.2,3.4,14:22:56
2.3,3,14:22:56
2.3,3,14:22:57
2.4,3.2,14:22:58
2.4,3.2,14:23:00
2.4,3.2,14:23:00
2.4,3.2,14:23:01
2.4,3.1,14:23:03
2.5,3.2,14:23:03
2.5,3.7,14:23:04
2.6,3.7,14:23:06
2.6,3.8,14:23:06
2.6,4.7,14:23:07
2.6,4.8,14:23:09
2.6,4.7,14:23:09
2.6,4.9,14:23:10
2.7,4.8,14:23:12
2.6,4.9,14:23:12
2.6,4.8,14:23:13
2.5,4.6,14:23:15
2.5,5,14:23:15
2.4,4.9,14:23:16
2.5,5.2,14:23:18
2.5,5.3,14:23:19
2.5,5,14:23:19
2.6,5.1,14:23:21
2.6,5.1,14:23:22
2.5,5.3,14:23:22
2.5,5.3,14:23:23
2.6,5.3,14:23:25
2.6,5.3,14:23:25
2.5,5.5,14:23:26
2.5,5.5,14:23:28
2.5,5.7,14:23:28
2.5,5.6,14:23:29
2.4,5.6,14:23:31
2.5,5.7,14:23:31
2.5,5.6,14:23:32
2.4,5.5,14:23:34
2.4,5.1,14:23:35
2.3,5.1,14:23:35
2.3,5,14:23:37
2.3,4.1,14:23:38
2.3,4.1,14:23:38
2.3,3.9,14:23:40
2.2,3.8,14:23:41
2.2,3.7,14:23:41
2.2,3.6,14:23:42
2.2,3.6,14:23:44
2.3,3.7,14:23:44
2.3,3.4,14:23:45
2.3,3.2,14:23:47
2.2,3,14:23:48
2.2,4.3,14:23:48
2.2,4.3,14:23:50
2.1,4.2,14:23:51
2.2,4.3,14:23:51
2.3,4.1,14:23:53
2.3,4.2,14:23:54
2.3,4.2,14:23:54
2.2,4.1,14:23:56
2.2,3.8,14:23:57
2.2,3.8,14:23:57
2.1,3.4,14:23:59
2.1,3.4,14:24:00
2.1,3.4,14:24:00
2.1,3.4,14:24:02
2.2,3.4,14:24:03
2.2,3.5,14:24:03
2.3,3.5,14:24:05
2.3,3.6,14:24:06
2.2,3.5,14:24:06
2.3,3.7,14:24:08
2.2,3.6,14:24:09
2.2,3.7,14:24:10
2.3,3.7,14:24:11
2.3,3.8,14:24:12
2.3,3.8,14:24:13
2.3,3.8,14:24:13
2.3,4,14:24:15
2.3,4,14:24:16
2.2,3.9,14:24:16
2.2,3.9,14:24:18
2.1,2.4,14:24:19
2.2,2.5,14:24:19
2.2,2.8,14:24:21
2.2,3.1,14:24:22
2.1,3,14:24:22
2.1,3,14:24:24
2,3,14:24:25
2.1,3,14:24:25
2.1,3.1,14:24:27
2.1,3,14:24:28
2.1,3.1,14:24:28
2.2,3.4,14:24:30
2.2,4.2,14:24:31
2.2,4.2,14:24:31
2.2,4.2,14:24:33
2.1,4.1,14:24:34
2.1,4,14:24:35
2.1,4,14:24:36
2.2,4.1,14:24:37
2.2,4,14:24:38
2.2,4,14:24:39
2.2,4.1,14:24:40
2.2,4,14:24:41
2.2,4,14:24:42
2.2,4.1,14:24:43
2.2,4,14:24:44
2.2,3.9,14:24:45
2.2,4,14:24:46
2.2,4.1,14:24:47
2.3,4.1,14:24:48
2.3,4.1,14:24:49
2.2,4,14:24:50
2.2,3.7,14:24:51
2.2,3.2,14:24:52
2.2,3.2,14:24:53
2.2,3.3,14:24:54
2.2,3.3,14:24:55
2.2,3.3,14:24:56
2.2,3.3,14:24:57
2.2,3.4,14:24:58
2.4,3.6,14:24:59
2.4,3.6,14:25:00
2.4,2.8,14:25:01
2.4,2.8,14:25:02
2.4,2.9,14:25:03
2.5,2.9,14:25:04
2.5,3,14:25:05
2.4,2.9,14:25:06
2.4,2.8,14:25:07
2.3,2.8,14:25:08
2.3,2.8,14:25:09
2.3,2.7,14:25:10
2.4,2.9,14:25:11
2.4,2.8,14:25:12
2.3,2.7,14:25:13
2.4,2.9,14:25:14
2.4,2.7,14:25:15
2.4,2.8,14:25:16
2.3,2.8,14:25:17
2.3,2.7,14:25:18
2.3,2.7,14:25:19
2.2,2.7,14:25:20
2.3,3.2,14:25:21
2.3,3.1,14:25:22
2.3,3.2,14:25:23
2.3,3.1,14:25:24
2.3,3.2,14:25:25
2.3,3.1,14:25:26
2.2,3.1,14:25:27
2.2,3.1,14:25:28
2.1,2.8,14:25:29
2,2.6,14:25:30
2,2.6,14:25:31
2,2.6,14:25:32
1.9,2.5,14:25:33
1.9,2.6,14:25:34
1.9,2.6,14:25:35
1.9,2.6,14:25:36
2,2.6,14:25:37
2,2.6,14:25:38
2,2.6,14:25:39
2.1,3.1,14:25:40
2,3,14:25:41
2,3,14:25:42
2,3,14:25:43
2,2.8,14:25:44
1.9,2.8,14:25:45
1.9,2.8,14:25:46
1.9,2.8,14:25:47
1.9,2.8,14:25:48
1.9,2.8,14:25:49
2,2.8,14:25:50
2,2.4,14:25:51
2,2.7,14:25:52
2.1,3.3,14:25:53
2.2,3.4,14:25:54
2.1,3.4,14:25:55
2.2,3.5,14:25:56
2.2,3.5,14:25:57
2.2,3.5,14:25:58
2.3,3.6,14:25:59
2.3,3.6,14:26:00
2.3,3.5,14:26:01
2.3,4.1,14:26:02
2.4,4.2,14:26:03
2.4,4.4,14:26:04
2.4,5.3,14:26:05
2.4,7,14:26:06
2.4,7,14:26:07
2.4,7,14:26:08
2.4,6.9,14:26:09
2.3,6.5,14:26:10
2.3,6.5,14:26:11
2.3,6.7,14:26:12
2.5,6.9,14:26:13
2.5,6.9,14:26:14
2.5,6.9,14:26:15
2.4,6.7,14:26:16
2.5,6.7,14:26:17
2.5,6.7,14:26:18
2.5,6.7,14:26:19
2.5,7,14:26:20
2.5,7,14:26:21
2.5,6.8,14:26:22
2.5,6.2,14:26:23
2.4,7.1,14:26:24
2.5,7.5,14:26:25
2.4,8.4,14:26:26
2.5,11.1,14:26:27
2.5,11.1,14:26:28
2.5,11.1,14:26:29
2.5,11.1,14:26:30
2.5,11.8,14:26:31
2.4,11.1,14:26:32
2.4,11.3,14:26:33
2.5,11.8,14:26:34
2.5,10.9,14:26:35
2.5,9.3,14:26:36
2.5,9.3,14:26:37
2.5,9.3,14:26:38
2.5,9.3,14:26:39
2.6,9.4,14:26:40
2.5,9.3,14:26:41
2.6,9.2,14:26:42
2.5,9.1,14:26:43
2.5,9.1,14:26:44
2.5,9.1,14:26:45
2.5,9.1,14:26:46
2.6,9.2,14:26:47
2.5,9.1,14:26:48
2.5,9.1,14:26:49
2.5,8.8,14:26:50
2.4,8.8,14:26:51
2.5,9.3,14:26:52
2.4,9.2,14:26:53
2.4,8.3,14:26:54
2.4,8.5,14:26:55
2.4,7.6,14:26:56
2.3,4.9,14:26:57
2.3,4.9,14:26:58
2.3,4.8,14:26:59
2.3,4.8,14:27:00
2.2,4.2,14:27:01
2.2,4.2,14:27:02
2.2,5.2,14:27:03
2.2,4.3,14:27:04
2.2,4.3,14:27:05
2.1,4.3,14:27:06
2.1,4.2,14:27:07
2.1,4.2,14:27:08
2,4.2,14:27:09
2,4,14:27:10
2,4,14:27:11
1.9,4,14:27:12
1.9,4,14:27:13
2,4.1,14:27:14
1.9,4.1,14:27:15
1.9,4,14:27:16
1.9,4,14:27:17
1.9,4.1,14:27:18
1.9,4.1,14:27:19
1.9,4.1,14:27:20
2,4.1,14:27:21
2,4.4,14:27:22
2,4.4,14:27:23
2,4.3,14:27:24
1.9,3.6,14:27:25
1.9,3.5,14:27:26
1.9,4.5,14:27:27
1.9,4.9,14:27:28
1.9,4.9,14:27:29
1.9,4.9,14:27:30
2,5.2,14:27:31
1.9,5.1,14:27:32
2,4,14:27:33
1.9,4,14:27:34
1.9,4,14:27:35
1.9,4,14:27:36
1.9,4,14:27:37
2,4.2,14:27:38
2,4.2,14:27:39
2.1,4.4,14:27:40
2.1,4.5,14:27:41
2.1,4.5,14:27:42
2.1,4.5,14:27:43
2.1,4.5,14:27:44
2.1,4.5,14:27:45
2.1,4.5,14:27:46
2.1,4.5,14:27:47
2.2,4.5,14:27:48
2.2,4.5,14:27:49
2.2,4.6,14:27:50
2.2,4.6,14:27:51
2.1,3.8,14:27:52
2.2,3.8,14:27:53
2.1,3.8,14:27:54
2.1,3.8,14:27:55
2.1,3.9,14:27:56
2.1,2.8,14:27:57
2.1,2.5,14:27:58
2.2,2.6,14:27:59
2.1,2.5,14:28:00
2.1,2.4,14:28:01
2.1,2.4,14:28:02
2.1,2.3,14:28:03
2,2.3,14:28:04
2,2.3,14:28:05
2.1,2.3,14:28:06
2,2.3,14:28:07
1.9,2.2,14:28:08
1.9,2.1,14:28:09
1.9,2.1,14:28:10
1.9,2.1,14:28:11
1.8,2,14:28:12
1.8,2,14:28:13
1.8,2,14:28:14
1.7,1.8,14:28:15
1.7,1.8,14:28:16
1.7,1.8,14:28:17
1.6,1.7,14:28:18
1.6,1.7,14:28:19
1.5,1.6,14:28:20
1.5,1.6,14:28:21
1.6,1.7,14:28:22
1.6,1.7,14:28:23
1.6,1.7,14:28:24
1.6,1.7,14:28:25
1.6,1.9,14:28:26
1.6,1.9,14:28:27
1.6,1.9,14:28:28
1.6,1.9,14:28:29
1.7,1.9,14:28:30
1.7,1.9,14:28:31
1.8,2.1,14:28:32
1.8,2.1,14:28:33
1.8,2.7,14:28:34
1.8,2.8,14:28:35
1.8,2.7,14:28:36
1.8,2.7,14:28:37
1.8,2.7,14:28:38
1.8,2.7,14:28:39
1.8,2.7,14:28:40
1.8,2.7,14:28:41
1.8,2.9,14:28:42
2.1,4.1,14:28:43
2.2,4.9,14:28:44
2.4,5.2,14:28:45
2.5,5.7,14:28:46
2.6,6.2,14:28:47
2.7,6.3,14:28:48
2.7,6.3,14:28:49
2.7,6.3,14:28:50
2.7,6.3,14:28:51
2.7,7.1,14:28:52
2.7,7,14:28:53
2.7,8.5,14:28:54
2.7,8.6,14:28:55
2.7,8.3,14:28:56
2.7,8.7,14:28:57
2.8,8.8,14:28:58
2.8,8.8,14:28:59
2.7,8.8,14:29:00
2.7,8.7,14:29:01
2.6,8.9,14:29:02
2.7,10,14:29:03
3,11.2,14:29:04
3,11.2,14:29:05
3,11.2,14:29:06
3.1,12.5,14:29:07
3.1,12.5,14:29:08
3.2,12.7,14:29:09
3.2,12.8,14:29:10
3.3,12.8,14:29:11
3.2,12.6,14:29:12
2.9,11.5,14:29:13
3.1,12,14:29:14
2.9,11.7,14:29:15
2.9,11.9,14:29:16
2.9,11.9,14:29:17
2.9,11.9,14:29:18
3,11.9,14:29:19
3,12,14:29:20
3,12.1,14:29:21
3,11.3,14:29:22
3.1,11.4,14:29:23
3,9.9,14:29:24
3,9.8,14:29:25
3,10,14:29:26
3,9.9,14:29:27
3,9.8,14:29:28
2.9,9.7,14:29:29
2.9,9.7,14:29:30
2.9,9.7,14:29:31
2.9,9.6,14:29:32
2.9,8.6,14:29:33
2.6,7.3,14:29:34
2.6,7.3,14:29:35
2.6,7.3,14:29:36
2.6,6,14:29:37
2.5,6,14:29:38
2.5,6.7,14:29:39
2.4,6.6,14:29:40
2.4,7.4,14:29:41
2.5,7.4,14:29:42
2.5,7.3,14:29:43
2.3,6.1,14:29:44
2.3,6.2,14:29:45
2.2,5.5,14:29:46
2.1,5.3,14:29:47
2.1,5.3,14:29:48
2.1,6.3,14:29:49
2.1,7.1,14:29:50
2.1,7,14:29:51
2.1,7,14:29:52
2,7,14:29:53
2.1,7.1,14:29:54
2.1,7.1,14:29:55
2.2,6.9,14:29:56
2.1,6.6,14:29:57
2.1,6.6,14:29:58
2.1,6.8,14:29:59
2.1,6.7,14:30:00
2.2,6.9,14:30:01
2.2,6.6,14:30:02
2.2,6.6,14:30:03
2.1,6.1,14:30:04
2.2,6.1,14:30:05
2.1,6.1,14:30:06
2.1,6.1,14:30:07
2.1,6.1,14:30:08
2.1,5.3,14:30:09
2.1,5.3,14:30:10
2.1,4.4,14:30:11
2.1,4.4,14:30:12
2,4.8,14:30:13
2.1,4.9,14:30:14
2.1,5,14:30:15
2.1,5,14:30:16
2.1,4.8,14:30:17
2.1,4.7,14:30:18
2.1,3.8,14:30:19
2.1,3,14:30:20
2.1,3,14:30:21
2.1,3.1,14:30:22
2.1,3,14:30:23
2,2.9,14:30:24
2,2.9,14:30:25
1.9,2.8,14:30:26
1.9,2.9,14:30:27
1.9,2.9,14:30:28
1.8,2.7,14:30:29
1.8,2.8,14:30:30
1.8,2.7,14:30:31
1.7,2.6,14:30:32
1.8,2.6,14:30:33
1.8,2.7,14:30:34
1.8,2.8,14:30:35
1.8,2.8,14:30:36
1.9,3.4,14:30:37
1.9,3.4,14:30:38
1.9,3.6,14:30:39
1.9,3.5,14:30:40
1.9,3.5,14:30:41
1.9,3.6,14:30:42
1.9,3.4,14:30:43
1.9,3.4,14:30:44
1.9,3.2,14:30:45
1.9,3.2,14:30:46
1.8,3.7,14:30:47
1.8,3.6,14:30:48
1.8,3.6,14:30:49
1.8,3.6,14:30:50
1.8,3.6,14:30:51
1.8,3.4,14:30:52
1.9,3.5,14:30:53
1.9,3.6,14:30:54
1.9,3.6,14:30:55
1.9,3.6,14:30:56
1.9,3.5,14:30:57
1.9,3.5,14:30:58
1.9,3.5,14:30:59
1.8,3.4,14:31:00
1.9,3.6,14:31:01
1.9,3.6,14:31:02
1.9,3.6,14:31:03
1.9,3.5,14:31:04
1.9,3.5,14:31:05
1.8,3.6,14:31:06
1.8,2.9,14:31:07
1.8,2.9,14:31:08
1.8,2.8,14:31:09
1.8,3,14:31:10
1.8,3,14:31:11
1.8,2.9,14:31:12
1.8,2.6,14:31:13
1.8,2.7,14:31:14
1.8,2.9,14:31:15
1.9,2.9,14:31:16
1.9,2.4,14:31:17
1.9,2.4,14:31:18
1.9,2.4,14:31:19
1.9,2.4,14:31:20
1.8,2.3,14:31:21
1.8,3.4,14:31:22
1.8,3.3,14:31:23
1.8,3.3,14:31:24
1.8,3.3,14:31:25
1.8,3.4,14:31:26
1.8,3.3,14:31:27
1.9,3.4,14:31:28
1.9,4.3,14:31:29
1.9,4.4,14:31:30
1.9,4.1,14:31:31
1.9,4.8,14:31:32
1.9,4.8,14:31:33
1.9,5.4,14:31:34
1.9,5.4,14:31:35
1.9,5.3,14:31:36
1.9,5.2,14:31:37
1.9,5.2,14:31:38
1.9,5.3,14:31:39
1.9,5.1,14:31:40
1.9,5.2,14:31:41
1.9,5.1,14:31:42
1.9,5.1,14:31:43
1.8,5,14:31:44
1.8,4.8,14:31:45
1.8,4.8,14:31:46
1.8,4.8,14:31:47
1.9,5.5,14:31:48
1.9,5.4,14:31:49
1.9,5.4,14:31:50
1.9,5.4,14:31:51
1.8,4.4,14:31:52
1.8,4.4,14:31:53
1.9,4.4,14:31:54
1.8,4.3,14:31:55
1.8,5.1,14:31:56
1.9,5.5,14:31:57
1.9,5.5,14:31:58
1.9,4.6,14:31:59
1.9,4.6,14:32:00
2,4.9,14:32:01
1.9,4.2,14:32:02
1.9,4.2,14:32:04
1.9,3.6,14:32:04
1.8,3.5,14:32:05
1.8,3.6,14:32:07
1.8,3.6,14:32:07
1.8,3.5,14:32:08
1.8,3.5,14:32:10
1.8,3.6,14:32:10
1.8,3.6,14:32:11
1.8,3.6,14:32:13
1.9,3.9,14:32:13
1.9,4.7,14:32:14
2,5.2,14:32:15
2,5.1,14:32:16
2,5.1,14:32:17
1.9,4.8,14:32:18
1.9,4.8,14:32:19
1.9,5,14:32:20
2,5.1,14:32:21
1.9,5,14:32:23
1.9,5.2,14:32:23
1.9,5.2,14:32:24
1.9,5.2,14:32:26
1.9,4.4,14:32:26
1.9,4.2,14:32:27
2,4.2,14:32:29
2,4.2,14:32:29
1.9,4.2,14:32:30
1.9,3.9,14:32:32
1.9,3.9,14:32:32
2,3.9,14:32:33
2,4.1,14:32:35
2,4.1,14:32:35
2,4.1,14:32:36
2,4.1,14:32:38
2.1,4.4,14:32:38
2,4.3,14:32:39
2,4.4,14:32:40
2,4.3,14:32:42
2,4.4,14:32:42
2,4.3,14:32:43
1.9,3.3,14:32:45
1.8,2.9,14:32:45
1.8,2.9,14:32:46
1.8,2.9,14:32:48
1.8,2.6,14:32:48
1.8,2.6,14:32:49
1.7,2.5,14:32:51
1.7,2.3,14:32:51
1.8,2.8,14:32:52
1.8,2.7,14:32:54
1.8,2.6,14:32:54
1.9,2.7,14:32:55
1.8,2.7,14:32:57
1.8,2.5,14:32:57
1.7,2.5,14:32:58
1.7,2.4,14:33:00
1.7,2.5,14:33:00
1.7,2.5,14:33:01
1.7,2.4,14:33:03
1.7,2.5,14:33:04
1.6,2.3,14:33:04
1.7,2.4,14:33:06
1.8,2.6,14:33:07
1.8,2.6,14:33:07
1.8,2.3,14:33:09
1.8,2.4,14:33:10
1.8,2.3,14:33:10
1.8,2.3,14:33:12
1.9,2.2,14:33:13
1.8,2.1,14:33:13
1.9,2.4,14:33:15
1.9,2.4,14:33:16
1.9,2.4,14:33:16
1.9,2.4,14:33:17
1.9,2.5,14:33:19
2,2.6,14:33:19
2,2.6,14:33:20
2,2.7,14:33:22
2,2.6,14:33:22
2.1,3.6,14:33:23
2.1,3.6,14:33:25
1.9,3.4,14:33:25
1.9,3.5,14:33:26
2,3.5,14:33:28
2,3.6,14:33:29
2,3.6,14:33:29
2,3.6,14:33:31
2,3.5,14:33:32
2,3.6,14:33:32
2,3.6,14:33:34
2,3.5,14:33:35
1.9,3.4,14:33:35
1.8,4.3,14:33:37
1.8,4.4,14:33:38
1.8,4.4,14:33:38
1.7,4.3,14:33:40
1.7,4.3,14:33:41
1.7,4.3,14:33:41
1.7,4.3,14:33:43
1.7,4.3,14:33:44
1.8,4.2,14:33:44
1.7,4.2,14:33:46
1.8,4.2,14:33:47
1.8,4.2,14:33:47
1.7,4.1,14:33:49
1.7,4.1,14:33:50
1.7,4.1,14:33:50
1.7,4,14:33:52
1.7,3.7,14:33:53
1.7,2.7,14:33:54
1.6,2.7,14:33:55
1.7,2.7,14:33:56
1.7,2.7,14:33:57
1.6,2.6,14:33:58
1.6,2.7,14:33:59
1.7,2.7,14:34:00
1.7,2.7,14:34:00
1.7,2.7,14:34:02
1.7,2.7,14:34:03
1.7,2.8,14:34:03
1.7,2.8,14:34:05
1.7,2.9,14:34:06
1.7,1.9,14:34:06
1.7,1.8,14:34:08
1.7,1.9,14:34:09
1.7,1.9,14:34:09
1.7,1.9,14:34:11
1.7,1.9,14:34:12
1.7,1.9,14:34:12
1.8,2,14:34:14
1.7,1.9,14:34:15
1.9,2.1,14:34:16
1.8,2,14:34:17
1.8,2,14:34:18
1.8,2,14:34:19
1.8,2,14:34:20
1.8,2,14:34:21
1.8,2,14:34:22
1.9,2.1,14:34:23
1.9,2.1,14:34:24
1.8,2,14:34:25
1.8,2,14:34:26
1.8,2,14:34:27
1.9,4.1,14:34:28
1.9,4.1,14:34:29
1.9,4.1,14:34:30
1.9,4,14:34:31
1.9,4,14:34:32
1.8,3.9,14:34:33
1.8,3.8,14:34:34
1.7,3.8,14:34:35
1.7,3.9,14:34:36
1.7,3.9,14:34:37
1.8,4,14:34:38
1.8,4,14:34:39
1.8,4,14:34:40
1.8,4.1,14:34:41
1.9,7.1,14:34:42
2.3,7.6,14:34:43
2.8,8.1,14:34:44
3.3,8.6,14:34:45
3.7,9,14:34:46
4.2,9.5,14:34:47
4.9,10.8,14:34:48
5.7,11.7,14:34:49
6.1,12.6,14:34:50
6.6,13.1,14:34:51
7.2,13.8,14:34:52
7.5,14,14:34:53
8.1,15.4,14:34:54
8.8,16.9,14:34:55
9.2,17.2,14:34:56
9.8,17.7,14:34:57
10.3,16.4,14:34:58
10.8,17.2,14:34:59
11.4,18.8,14:35:00
12.2,19.4,14:35:01
12.8,19.9,14:35:02
13.5,20.5,14:35:03
14.1,21.1,14:35:04
14.8,21.6,14:35:05
15.6,22,14:35:06
16.2,22.8,14:35:07
16.7,23.3,14:35:08
17.3,24.1,14:35:09
17.9,25.1,14:35:10
18.3,25.5,14:35:11
18.7,23.1,14:35:12
18.9,23,14:35:13
18.9,22.8,14:35:14
19,22.7,14:35:15
18.9,22.5,14:35:16
19.1,22.9,14:35:17
19.2,23.1,14:35:18
18.9,22.8,14:35:19
19,22.5,14:35:20
19.2,22.4,14:35:21
19.1,22.3,14:35:22
19.2,22.6,14:35:23
19.1,21.8,14:35:24
19.1,21.4,14:35:25
19.2,21.5,14:35:26
19.2,21.9,14:35:27
19.4,21.8,14:35:28
19.3,21.6,14:35:29
19.3,21.5,14:35:30
19.2,21.4,14:35:31
19.1,21.3,14:35:32
19,21.2,14:35:33
19.1,21.3,14:35:34
18.9,21.1,14:35:35
19.6,21.9,14:35:36
19.5,21.7,14:35:37
19.5,21.7,14:35:38
19.5,21.7,14:35:39
19.4,21.6,14:35:40
19.4,21.6,14:35:41
19.3,21.5,14:35:42
19.4,21.7,14:35:43
19.4,21.7,14:35:44
19.4,21.7,14:35:45
19.2,21.5,14:35:46
19.2,21.5,14:35:47
19,21.2,14:35:48
19,21.2,14:35:49
18.9,21.1,14:35:50
18.9,21.1,14:35:51
18.9,21.1,14:35:52
18.8,21,14:35:53
18.8,21,14:35:54
18.8,21,14:35:55
18.9,21.1,14:35:56
19,21.2,14:35:57
18.9,21.1,14:35:58
19,21.2,14:35:59
18.8,21,14:36:00
18.8,21,14:36:01
18.8,21,14:36:02
18.7,20.8,14:36:03
18.6,20.7,14:36:04
18.6,20.7,14:36:05
17.8,20,14:36:06
17.7,19.8,14:36:07
17.7,19.8,14:36:08
17.5,19.6,14:36:09
17.8,19.9,14:36:10
17.8,19.9,14:36:11
17.9,20,14:36:12
17.9,19.9,14:36:13
18,20,14:36:14
18.1,20.1,14:36:15
18.2,20.3,14:36:16
18.1,20.1,14:36:17
18.1,20.1,14:36:18
18,19.9,14:36:19
18,19.9,14:36:20
18.2,20.2,14:36:21
18.5,20.5,14:36:22
18.9,21.1,14:36:23
18.9,21.1,14:36:24
19,21.2,14:36:25
19,21.1,14:36:26
18.7,20.9,14:36:27
18.5,20.6,14:36:28
18.4,20.5,14:36:29
18.2,20.3,14:36:30
17.8,19.9,14:36:31
17.5,19.6,14:36:32
17,19,14:36:33
16.5,18.6,14:36:34
16.1,18.2,14:36:35
15.6,17.4,14:36:36
15.2,17,14:36:37
14.9,16.7,14:36:38
14.6,16.4,14:36:39
13.9,15.8,14:36:40
13.4,15.1,14:36:41
